
Multi-Variant CV on CWE416_Use_After_Free epoch 18
Overall Results:
Macro-F1: 0.6241
Macro-Precision: 0.6715
Macro-Recall: 0.6115
Accuracy: 0.7679

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5000   0.7000       0.3889     0.7358     1.81
2        0.5185   0.7778       0.3889     0.8523     1.74
3        0.6154   1.0000       0.4444     0.8864     1.74
4        0.4348   1.0000       0.2778     0.8523     1.74
5        0.3333   0.2917       0.3889     0.6818     2.90
6        0.7333   0.9167       0.6111     0.9091     1.76
7        0.6667   0.7333       0.6111     0.8750     3.09
8        0.1429   0.2000       0.1111     0.7273     3.09
9        0.5000   0.7000       0.3889     0.8409     1.74
10       0.3125   0.3571       0.2778     0.7500     2.88
11       0.1481   0.2222       0.1111     0.7386     3.06
12       0.3429   0.3529       0.3333     0.5660     2.92
13       0.4286   0.6000       0.3333     0.8182     1.74
14       0.0000   0.0000       0.0000     0.7386     3.09
15       0.5517   0.7273       0.4444     0.8523     1.76
16       0.5185   0.7778       0.3889     0.7547     1.81
17       0.4000   0.7143       0.2778     0.7170     1.85
18       0.3478   0.8000       0.2222     0.7170     1.83
43       0.1333   0.1538       0.1176     0.4902     2.47
62       0.1111   1.0000       0.0588     0.6863     2.49
63       0.5000   0.5833       0.4375     0.7083     2.73
64       0.1739   0.2857       0.1250     0.6042     2.71
