
Multi-Variant CV on CWE122_Heap_Based_Buffer_Overflow epoch 42
Overall Results:
Macro-F1: 0.5790
Macro-Precision: 0.5787
Macro-Recall: 0.5796
Accuracy: 0.5937

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7792   0.7692       0.7895     0.7806     3.21
2        0.2517   0.2533       0.2500     0.5171     3.20
3        0.7333   0.7432       0.7237     0.8361     3.16
4        0.2313   0.2394       0.2237     0.5369     3.18
5        0.5990   0.4733       0.8158     0.6598     3.84
6        0.6000   0.5294       0.6923     0.7165     3.21
7        0.7261   0.7037       0.7500     0.8238     3.91
8        0.3049   0.2841       0.3289     0.5328     4.03
9        0.3509   0.5263       0.2632     0.6967     3.16
10       0.5000   0.6154       0.4211     0.7377     3.85
11       0.4040   0.3279       0.5263     0.5164     4.00
12       0.3651   0.4894       0.2911     0.5266     4.43
13       0.5158   0.4298       0.6447     0.6230     3.20
14       0.5638   0.4732       0.6974     0.6639     3.95
15       0.5093   0.4824       0.5395     0.6762     3.19
16       0.6234   0.6154       0.6316     0.6375     3.19
17       0.5263   0.5000       0.5556     0.5135     3.01
18       0.6099   0.6615       0.5658     0.6562     3.19
21       0.2819   0.3000       0.2658     0.5633     4.11
22       0.2051   0.2078       0.2025     0.4918     4.22
31       0.7949   0.7750       0.8158     0.7987     3.21
32       0.7595   0.7317       0.7895     0.7595     3.29
33       0.7132   0.8519       0.6133     0.7673     3.44
34       0.5912   0.5663       0.6184     0.5912     3.21
41       0.1633   0.1765       0.1519     0.2679     3.46
42       0.6118   0.5714       0.6582     0.6095     3.44
43       0.5326   0.4667       0.6203     0.4971     3.73
45       0.1760   0.2391       0.1392     0.3905     3.66
51       0.6923   0.8824       0.5696     0.7633     3.46
52       0.5342   0.5244       0.5443     0.5562     3.53
53       0.7447   0.6422       0.8861     0.7160     3.61
54       0.6279   0.5806       0.6835     0.6190     3.74
61       0.2143   0.2459       0.1899     0.3491     3.43
62       0.0927   0.0972       0.0886     0.1988     3.75
63       0.6377   0.7458       0.5570     0.7041     4.01
64       0.6541   0.6500       0.6582     0.6746     4.00
65       0.6667   1.0000       0.5000     0.7500     1.00
66       0.6667   0.6753       0.6582     0.6923     4.12
67       0.5103   0.5606       0.4684     0.5774     3.79
68       0.5792   0.5096       0.6709     0.5444     3.64
72       0.0848   0.0814       0.0886     0.1170     62.04
73       0.1412   0.1319       0.1519     0.1462     28.00
83       0.4638   0.4211       0.5161     0.5000     4.46
84       0.7671   0.6667       0.9032     0.7703     4.47
