
Multi-Variant CV on CWE122_Heap_Based_Buffer_Overflow epoch 41
Overall Results:
Macro-F1: 0.5689
Macro-Precision: 0.5714
Macro-Recall: 0.5685
Accuracy: 0.5945

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5385   0.6481       0.4605     0.6129     3.21
2        0.3485   0.4107       0.3026     0.6325     3.20
3        0.6122   0.6338       0.5921     0.7664     3.16
4        0.3239   0.3485       0.3026     0.6066     3.18
5        0.4430   0.4521       0.4342     0.6598     3.84
6        0.3924   0.3875       0.3974     0.6220     3.21
7        0.6000   0.6081       0.5921     0.7541     3.91
8        0.1831   0.1970       0.1711     0.5246     4.03
9        0.5217   0.5806       0.4737     0.7295     3.16
10       0.5344   0.6364       0.4605     0.7500     3.85
11       0.2353   0.2338       0.2368     0.5205     4.00
12       0.5270   0.5652       0.4937     0.5858     4.43
13       0.5780   0.5155       0.6579     0.7008     3.20
14       0.5904   0.5444       0.6447     0.7213     3.95
15       0.5244   0.4886       0.5658     0.6803     3.19
16       0.6015   0.7018       0.5263     0.6687     3.19
17       0.6222   0.6667       0.5833     0.6554     3.01
18       0.4889   0.5593       0.4342     0.5687     3.19
21       0.3158   0.3288       0.3038     0.5755     4.11
22       0.2969   0.3878       0.2405     0.6311     4.22
31       0.6143   0.6719       0.5658     0.6604     3.21
32       0.5734   0.6119       0.5395     0.6139     3.29
33       0.4640   0.5800       0.3867     0.5786     3.44
34       0.5674   0.6154       0.5263     0.6164     3.21
41       0.2162   0.2319       0.2025     0.3095     3.46
42       0.5116   0.4731       0.5570     0.5030     3.44
43       0.4719   0.4242       0.5316     0.4503     3.73
45       0.2017   0.3000       0.1519     0.4379     3.66
51       0.6857   0.7869       0.6076     0.7396     3.46
52       0.5556   0.5422       0.5696     0.5740     3.53
53       0.7380   0.6389       0.8734     0.7101     3.61
54       0.5409   0.5375       0.5443     0.5655     3.74
61       0.3520   0.4783       0.2785     0.5207     3.43
62       0.0946   0.1014       0.0886     0.2164     3.75
63       0.3307   0.4375       0.2658     0.4970     4.01
64       0.5289   0.7619       0.4051     0.6627     4.00
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.6901   0.7778       0.6203     0.7396     4.12
67       0.5241   0.5758       0.4810     0.5893     3.79
68       0.6250   0.6173       0.6329     0.6450     3.64
72       0.0621   0.0610       0.0633     0.1170     62.04
73       0.0915   0.0946       0.0886     0.1871     28.00
83       0.6765   0.6216       0.7419     0.7027     4.46
84       0.6471   0.5946       0.7097     0.6757     4.47
