
Multi-Variant CV on CWE190_Integer_Overflow epoch 4
Overall Results:
Macro-F1: 0.8067
Macro-Precision: 0.8166
Macro-Recall: 0.8020
Accuracy: 0.8155

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.9841   1.0000       0.9688     0.9861     2.03
2        0.8824   0.8333       0.9375     0.9259     2.06
3        0.9355   0.9667       0.9062     0.9643     2.05
4        0.8511   0.8163       0.8889     0.9034     2.08
5        0.7568   0.9032       0.6512     0.8705     2.95
6        0.9888   1.0000       0.9778     0.9931     2.08
7        0.6027   0.8800       0.4583     0.8092     2.92
8        0.6829   0.7568       0.6222     0.8156     3.18
9        0.8911   0.8036       1.0000     0.9241     2.07
10       0.8889   0.9474       0.8372     0.9353     2.96
11       0.3636   1.0000       0.2222     0.7518     3.18
12       0.0000   0.0000       0.0000     0.4519     3.07
13       0.9398   1.0000       0.8864     0.9653     2.10
14       0.5000   1.0000       0.3333     0.7895     2.93
15       0.9333   1.0000       0.8750     0.9643     2.04
16       0.9677   1.0000       0.9375     0.9722     2.04
17       0.9474   1.0000       0.9000     0.9545     2.24
18       0.9091   0.8824       0.9375     0.9167     2.06
21       0.8344   0.9315       0.7556     0.8696     2.32
22       0.6984   0.6667       0.7333     0.7246     2.63
31       0.9846   0.9697       1.0000     0.9861     2.04
32       0.9398   1.0000       0.8864     0.9457     2.43
33       0.8980   0.8148       1.0000     0.9242     2.88
34       0.9375   0.9375       0.9375     0.9444     2.01
41       0.8228   0.9559       0.7222     0.8333     1.85
42       0.7394   0.7531       0.7262     0.7346     1.70
43       0.3784   0.3684       0.3889     0.5741     2.90
45       0.5786   0.6667       0.5111     0.6012     1.96
51       0.8129   0.9692       0.7000     0.8274     1.85
52       0.9080   0.9405       0.8778     0.9048     1.86
53       0.9215   0.8713       0.9778     0.9107     1.98
54       0.9508   0.9355       0.9667     0.9464     2.10
61       0.7862   0.9344       0.6786     0.8086     1.72
62       0.2083   0.4167       0.1389     0.6481     2.90
63       0.6500   0.5603       0.7738     0.5679     2.48
64       0.9231   0.8571       1.0000     0.9136     2.49
66       0.7619   0.8889       0.6667     0.7840     2.49
67       0.7478   0.9348       0.6232     0.7852     2.01
68       0.8279   0.7120       0.9889     0.7798     1.96
72       0.1250   0.1600       0.1026     0.5214     59.42
73       0.1389   0.1515       0.1282     0.4701     26.30
83       0.6415   1.0000       0.4722     0.8241     2.82
84       0.5938   0.6786       0.5278     0.7593     2.80
