
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 39
Overall Results:
Macro-F1: 0.6842
Macro-Precision: 0.6854
Macro-Recall: 0.6832
Accuracy: 0.6969

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7200   0.8333       0.6338     0.7482     3.02
2        0.6257   0.5185       0.7887     0.6825     3.00
3        0.7482   0.7647       0.7324     0.8402     3.05
4        0.7910   0.8413       0.7465     0.8721     3.11
5        0.5772   0.5513       0.6056     0.7123     3.83
6        0.5093   0.4607       0.5694     0.6473     3.11
7        0.3465   0.3929       0.3099     0.6210     3.88
8        0.2937   0.2917       0.2958     0.5430     3.91
9        0.6437   0.5437       0.7887     0.7195     3.12
10       0.6277   0.6515       0.6056     0.7692     3.84
11       0.7037   0.6264       0.8028     0.7828     3.90
12       0.3768   0.3881       0.3662     0.4150     3.89
13       0.7727   0.8361       0.7183     0.8643     3.13
14       0.3651   0.4182       0.3239     0.6380     3.88
15       0.8552   0.8378       0.8732     0.9050     3.05
16       0.7133   0.7083       0.7183     0.7192     3.03
17       0.7538   0.8305       0.6901     0.7808     3.10
18       0.6800   0.6456       0.7183     0.6712     3.07
21       0.5217   0.5217       0.5217     0.7027     4.11
22       0.8085   0.7917       0.8261     0.8784     4.16
31       0.7521   0.9167       0.6377     0.7972     3.13
32       0.8511   0.8333       0.8696     0.8531     3.12
33       0.2941   0.4545       0.2174     0.5000     3.23
34       0.7360   0.8214       0.6667     0.7692     3.13
41       0.4744   0.4302       0.5286     0.4384     3.79
42       0.4706   0.7273       0.3478     0.6538     3.25
43       0.4889   0.5000       0.4783     0.5660     3.89
45       0.7500   0.6429       0.9000     0.7063     4.00
51       0.7752   0.8475       0.7143     0.7986     3.80
52       0.7943   0.7887       0.8000     0.7986     3.83
53       0.7244   0.8070       0.6571     0.7569     3.94
54       0.7287   0.7966       0.6714     0.7552     4.03
61       0.4615   0.5625       0.3913     0.5962     3.25
62       0.4000   0.3704       0.4348     0.4340     3.91
63       0.7154   0.8302       0.6286     0.7603     3.90
64       0.6500   0.7800       0.5571     0.7123     3.88
66       0.5263   0.4878       0.5714     0.5034     3.92
67       0.5536   0.7381       0.4429     0.6575     3.79
68       0.8082   0.7763       0.8429     0.8082     4.01
72       0.0882   0.0909       0.0857     0.1565     62.07
73       0.4964   0.5075       0.4857     0.5306     28.14
