
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 27
Overall Results:
Macro-F1: 0.6774
Macro-Precision: 0.6855
Macro-Recall: 0.6746
Accuracy: 0.6967

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4696   0.6136       0.3803     0.5612     3.02
2        0.7237   0.6790       0.7746     0.8009     3.00
3        0.6806   0.6712       0.6901     0.7900     3.05
4        0.6479   0.6479       0.6479     0.7717     3.11
5        0.6612   0.8000       0.5634     0.8128     3.83
6        0.6569   0.6923       0.6250     0.7902     3.11
7        0.6333   0.7755       0.5352     0.7991     3.88
8        0.3538   0.3898       0.3239     0.6199     3.91
9        0.6667   0.6714       0.6620     0.7873     3.12
10       0.6047   0.6724       0.5493     0.7692     3.84
11       0.6167   0.7551       0.5211     0.7919     3.90
12       0.4516   0.5283       0.3944     0.5374     3.89
13       0.8243   0.7922       0.8592     0.8824     3.13
14       0.6341   0.7500       0.5493     0.7964     3.88
15       0.6901   0.6901       0.6901     0.8009     3.05
16       0.7287   0.8103       0.6620     0.7603     3.03
17       0.3478   0.4545       0.2817     0.4863     3.10
18       0.6984   0.8000       0.6197     0.7397     3.07
21       0.3590   0.4375       0.3043     0.6622     4.11
22       0.7000   0.8235       0.6087     0.8378     4.16
31       0.7031   0.7627       0.6522     0.7343     3.13
32       0.7541   0.8679       0.6667     0.7902     3.12
33       0.2222   0.7500       0.1304     0.5625     3.23
34       0.6308   0.6721       0.5942     0.6643     3.13
41       0.3607   0.4231       0.3143     0.4658     3.79
42       0.6500   0.7647       0.5652     0.7308     3.25
43       0.4400   0.4074       0.4783     0.4717     3.89
45       0.7250   0.6444       0.8286     0.6923     4.00
51       0.6569   0.6716       0.6429     0.6736     3.80
52       0.7167   0.8600       0.6143     0.7639     3.83
53       0.7179   0.6512       0.8000     0.6944     3.94
54       0.5361   0.9630       0.3714     0.6853     4.03
61       0.3636   0.6000       0.2609     0.5962     3.25
62       0.3019   0.2667       0.3478     0.3019     3.91
63       0.7451   0.6867       0.8143     0.7329     3.90
64       0.6525   0.6479       0.6571     0.6644     3.88
66       0.3810   0.4286       0.3429     0.4621     3.92
67       0.3063   0.4146       0.2429     0.4726     3.79
68       0.8493   0.8158       0.8857     0.8493     4.01
72       0.0909   0.0968       0.0857     0.1837     62.07
73       0.6375   0.5667       0.7286     0.6054     28.14
