
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 45
Overall Results:
Macro-F1: 0.6991
Macro-Precision: 0.6984
Macro-Recall: 0.6999
Accuracy: 0.7084

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7971   0.8209       0.7746     0.7986     3.02
2        0.7451   0.6951       0.8028     0.8152     3.00
3        0.8000   0.8116       0.7887     0.8721     3.05
4        0.6875   0.6180       0.7746     0.7717     3.11
5        0.5000   0.4494       0.5634     0.6347     3.83
6        0.6615   0.7414       0.5972     0.8036     3.11
7        0.3380   0.3380       0.3380     0.5708     3.88
8        0.4113   0.4143       0.4085     0.6244     3.91
9        0.7237   0.6790       0.7746     0.8100     3.12
10       0.6567   0.6984       0.6197     0.7919     3.84
11       0.6595   0.5351       0.8592     0.7149     3.90
12       0.4390   0.5192       0.3803     0.5306     3.89
13       0.8333   0.8219       0.8451     0.8914     3.13
14       0.3235   0.3385       0.3099     0.5837     3.88
15       0.7761   0.8254       0.7324     0.8643     3.05
16       0.7481   0.8167       0.6901     0.7740     3.03
17       0.7724   0.7568       0.7887     0.7740     3.10
18       0.7606   0.7606       0.7606     0.7671     3.07
21       0.6087   0.6087       0.6087     0.7568     4.11
22       0.6222   0.6364       0.6087     0.7703     4.16
31       0.8480   0.9464       0.7681     0.8671     3.13
32       0.7941   0.8060       0.7826     0.8042     3.12
33       0.3036   0.3953       0.2464     0.4583     3.23
34       0.7299   0.7353       0.7246     0.7413     3.13
41       0.4855   0.4078       0.6000     0.3904     3.79
42       0.3429   0.5000       0.2609     0.5577     3.25
43       0.5581   0.6000       0.5217     0.6415     3.89
45       0.7190   0.6627       0.7857     0.6993     4.00
51       0.7755   0.7403       0.8143     0.7708     3.80
52       0.6800   0.6375       0.7286     0.6667     3.83
53       0.7973   0.7564       0.8429     0.7917     3.94
54       0.7582   0.6988       0.8286     0.7413     4.03
61       0.6364   0.6667       0.6087     0.6923     3.25
62       0.4444   0.3871       0.5217     0.4340     3.91
63       0.8029   0.8209       0.7857     0.8151     3.90
64       0.6715   0.6866       0.6571     0.6918     3.88
66       0.6909   0.6000       0.8143     0.6483     3.92
67       0.7770   0.7826       0.7714     0.7877     3.79
68       0.7485   0.6559       0.8714     0.7192     4.01
72       0.0602   0.0635       0.0571     0.1497     62.07
73       0.3429   0.5143       0.2571     0.5306     28.14
