
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 22
Overall Results:
Macro-F1: 0.6638
Macro-Precision: 0.6660
Macro-Recall: 0.6719
Accuracy: 0.6672

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8112   0.8056       0.8169     0.8058     3.02
2        0.5778   0.4771       0.7324     0.6398     3.00
3        0.7126   0.6019       0.8732     0.7717     3.05
4        0.6809   0.6857       0.6761     0.7945     3.11
5        0.5537   0.4623       0.6901     0.6393     3.83
6        0.6705   0.5673       0.8194     0.7411     3.11
7        0.5150   0.4479       0.6056     0.6301     3.88
8        0.3576   0.3375       0.3803     0.5611     3.91
9        0.5862   0.4951       0.7183     0.6742     3.12
10       0.6375   0.5730       0.7183     0.7376     3.84
11       0.6806   0.5417       0.9155     0.7240     3.90
12       0.4865   0.4675       0.5070     0.4830     3.89
13       0.6581   0.6071       0.7183     0.7602     3.13
14       0.5301   0.4632       0.6197     0.6471     3.88
15       0.6821   0.5784       0.8310     0.7511     3.05
16       0.7383   0.7051       0.7746     0.7329     3.03
17       0.8058   0.8235       0.7887     0.8151     3.10
18       0.6753   0.6265       0.7324     0.6575     3.07
21       0.6275   0.5714       0.6957     0.7432     4.11
22       0.6000   0.7059       0.5217     0.7838     4.16
31       0.8054   0.7500       0.8696     0.7972     3.13
32       0.7571   0.7465       0.7681     0.7622     3.12
33       0.3680   0.4107       0.3333     0.4514     3.23
34       0.7368   0.7656       0.7101     0.7552     3.13
41       0.5587   0.4587       0.7143     0.4589     3.79
42       0.4324   0.5714       0.3478     0.5962     3.25
43       0.5217   0.5217       0.5217     0.5849     3.89
45       0.7020   0.6543       0.7571     0.6853     4.00
51       0.6626   0.5806       0.7714     0.6181     3.80
52       0.7261   0.6552       0.8143     0.7014     3.83
53       0.6380   0.5591       0.7429     0.5903     3.94
54       0.7333   0.6875       0.7857     0.7203     4.03
61       0.5581   0.6000       0.5217     0.6346     3.25
62       0.4828   0.4000       0.6087     0.4340     3.91
63       0.6125   0.5444       0.7000     0.5753     3.90
64       0.8378   0.7949       0.8857     0.8356     3.88
66       0.7039   0.5780       0.9000     0.6345     3.92
67       0.6452   0.5882       0.7143     0.6233     3.79
68       0.7801   0.7746       0.7857     0.7877     4.01
72       0.1548   0.1412       0.1714     0.1088     62.07
73       0.4370   0.5306       0.3714     0.5442     28.14
