
Variant-level average across 5 folds - Epoch 18
Overall Results:
Macro-F1: 0.5646
Macro-Precision: 0.5758
Macro-Recall: 0.5667
Accuracy: 0.6006

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4220   0.6053       0.3239     0.5468     3.02
2        0.7154   0.8462       0.6197     0.8341     3.00
3        0.6043   0.6176       0.5915     0.7489     3.05
4        0.4516   0.5283       0.3944     0.6895     3.11
5        0.3252   0.3846       0.2817     0.6210     3.83
6        0.6491   0.8810       0.5139     0.8214     3.11
7        0.4167   0.5102       0.3521     0.6804     3.88
8        0.1237   0.2308       0.0845     0.6154     3.91
9        0.5490   0.9032       0.3944     0.7919     3.12
10       0.4615   0.5870       0.3803     0.7149     3.84
11       0.4571   0.4638       0.4507     0.6561     3.90
12       0.2069   0.5625       0.1268     0.5306     3.89
13       0.6519   0.6875       0.6197     0.7873     3.13
14       0.3636   0.4400       0.3099     0.6516     3.88
15       0.3276   0.4222       0.2676     0.6471     3.05
16       0.5347   0.9000       0.3803     0.6781     3.03
17       0.4912   0.6512       0.3944     0.6027     3.10
18       0.4848   0.8571       0.3380     0.6507     3.07
21       0.2162   0.2857       0.1739     0.6081     4.11
22       0.0333   0.0270       0.0435     0.2162     4.16
31       0.6512   0.7000       0.6087     0.6853     3.13
32       0.3617   0.6800       0.2464     0.5804     3.12
33       0.2308   0.3429       0.1739     0.4444     3.23
34       0.5088   0.6444       0.4203     0.6084     3.13
41       0.2857   0.3469       0.2429     0.4178     3.79
42       0.4898   0.4615       0.5217     0.5192     3.25
43       0.3636   0.3125       0.4348     0.3396     3.89
45       0.1687   0.5385       0.1000     0.5175     4.00
51       0.4638   0.4706       0.4571     0.4861     3.80
52       0.3243   0.4390       0.2571     0.4792     3.83
53       0.5306   0.5065       0.5571     0.5208     3.94
54       0.5391   0.6889       0.4429     0.6294     4.03
61       0.2353   0.3636       0.1739     0.5000     3.25
62       0.1224   0.1154       0.1304     0.1887     3.91
63       0.5490   0.5060       0.6000     0.5274     3.90
64       0.6364   0.5833       0.7000     0.6164     3.88
66       0.3738   0.5405       0.2857     0.5379     3.92
67       0.2946   0.3220       0.2714     0.3767     3.79
68       0.6243   0.4958       0.8429     0.5137     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.6135   0.5376       0.7143     0.5714     28.14
