
Sample-level average across 5 folds - Epoch 15
Overall Results:
Macro-F1: 0.6152
Macro-Precision: 0.6381
Macro-Recall: 0.6159
Accuracy: 0.6525

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6271   0.7872       0.5211     0.6835     3.02
2        0.5000   0.6122       0.4225     0.7156     3.00
3        0.5133   0.6905       0.4085     0.7489     3.05
4        0.5085   0.6383       0.4225     0.7352     3.11
5        0.4828   0.6222       0.3944     0.7260     3.83
6        0.5254   0.6739       0.4306     0.7500     3.11
7        0.4194   0.4906       0.3662     0.6712     3.88
8        0.4182   0.5897       0.3239     0.7104     3.91
9        0.5424   0.6809       0.4507     0.7557     3.12
10       0.4715   0.5577       0.4085     0.7059     3.84
11       0.5211   0.5211       0.5211     0.6923     3.90
12       0.5091   0.7179       0.3944     0.6327     3.89
13       0.5574   0.6667       0.4789     0.7557     3.13
14       0.5000   0.5410       0.4648     0.7014     3.88
15       0.4870   0.6364       0.3944     0.7330     3.05
16       0.4854   0.7812       0.3521     0.6370     3.03
17       0.5487   0.7381       0.4366     0.6507     3.10
18       0.5983   0.7609       0.4930     0.6781     3.07
21       0.3333   0.4615       0.2609     0.6757     4.11
22       0.3830   0.3750       0.3913     0.6081     4.16
31       0.5143   0.7500       0.3913     0.6434     3.13
32       0.5234   0.7368       0.4058     0.6434     3.12
33       0.3509   0.4444       0.2899     0.4861     3.23
34       0.5741   0.7949       0.4493     0.6783     3.13
41       0.4960   0.5636       0.4429     0.5685     3.79
42       0.3333   0.4615       0.2609     0.5385     3.25
43       0.5333   0.5455       0.5217     0.6038     3.89
45       0.4839   0.5556       0.4286     0.5524     4.00
51       0.5000   0.6000       0.4286     0.5833     3.80
52       0.5827   0.6491       0.5286     0.6319     3.83
53       0.4786   0.5957       0.4000     0.5764     3.94
54       0.5781   0.6379       0.5286     0.6224     4.03
61       0.5000   0.5882       0.4348     0.6154     3.25
62       0.3913   0.3913       0.3913     0.4717     3.91
63       0.4833   0.5800       0.4143     0.5753     3.90
64       0.5455   0.6471       0.4714     0.6233     3.88
66       0.5161   0.5926       0.4571     0.5862     3.92
67       0.4615   0.5000       0.4286     0.5205     3.79
68       0.5000   0.6000       0.4286     0.5890     4.01
72       0.2906   0.3617       0.2429     0.4354     62.07
73       0.4034   0.4898       0.3429     0.5170     28.14
