
Sample-level average across 5 folds - Epoch 43
Overall Results:
Macro-F1: 0.6421
Macro-Precision: 0.6520
Macro-Recall: 0.6401
Accuracy: 0.6663

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6667   0.7414       0.6056     0.6906     3.02
2        0.5517   0.5405       0.5634     0.6919     3.00
3        0.5857   0.5942       0.5775     0.7352     3.05
4        0.5333   0.5625       0.5070     0.7123     3.11
5        0.5426   0.6034       0.4930     0.7306     3.83
6        0.6250   0.7143       0.5556     0.7857     3.11
7        0.4962   0.5323       0.4648     0.6941     3.88
8        0.4677   0.5472       0.4085     0.7014     3.91
9        0.6906   0.7059       0.6761     0.8054     3.12
10       0.5714   0.7083       0.4789     0.7692     3.84
11       0.5000   0.5072       0.4930     0.6833     3.90
12       0.6016   0.7115       0.5211     0.6667     3.89
13       0.6338   0.6338       0.6338     0.7647     3.13
14       0.5758   0.6230       0.5352     0.7466     3.88
15       0.5630   0.5938       0.5352     0.7330     3.05
16       0.6613   0.7736       0.5775     0.7123     3.03
17       0.5203   0.6154       0.4507     0.5959     3.10
18       0.7132   0.7931       0.6479     0.7466     3.07
21       0.1667   0.2308       0.1304     0.5946     4.11
22       0.3902   0.4444       0.3478     0.6622     4.16
31       0.6500   0.7647       0.5652     0.7063     3.13
32       0.6218   0.7400       0.5362     0.6853     3.12
33       0.4667   0.5490       0.4058     0.5556     3.23
34       0.6299   0.6897       0.5797     0.6713     3.13
41       0.3548   0.4074       0.3143     0.4521     3.79
42       0.3684   0.4667       0.3043     0.5385     3.25
43       0.4651   0.5000       0.4348     0.5660     3.89
45       0.4174   0.5333       0.3429     0.5315     4.00
51       0.5846   0.6333       0.5429     0.6250     3.80
52       0.6129   0.7037       0.5429     0.6667     3.83
53       0.6080   0.6909       0.5429     0.6597     3.94
54       0.6364   0.6774       0.6000     0.6643     4.03
61       0.5455   0.5714       0.5217     0.6154     3.25
62       0.4800   0.4444       0.5217     0.5094     3.91
63       0.4733   0.5082       0.4429     0.5274     3.90
64       0.5512   0.6140       0.5000     0.6096     3.88
66       0.5734   0.5616       0.5857     0.5793     3.92
67       0.4603   0.5179       0.4143     0.5342     3.79
68       0.5546   0.6735       0.4714     0.6370     4.01
72       0.3304   0.4222       0.2714     0.4762     62.07
73       0.4000   0.4800       0.3429     0.5102     28.14
