
Sample-level average across 5 folds - Epoch 45
Overall Results:
Macro-F1: 0.6477
Macro-Precision: 0.6471
Macro-Recall: 0.6486
Accuracy: 0.6581

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6963   0.7344       0.6620     0.7050     3.02
2        0.6122   0.5921       0.6338     0.7299     3.00
3        0.6259   0.6053       0.6479     0.7489     3.05
4        0.5655   0.5541       0.5775     0.7123     3.11
5        0.6242   0.5698       0.6901     0.7306     3.83
6        0.5775   0.5857       0.5694     0.7321     3.11
7        0.5946   0.5714       0.6197     0.7260     3.88
8        0.5882   0.5488       0.6338     0.7149     3.91
9        0.6301   0.6133       0.6479     0.7557     3.12
10       0.5833   0.5753       0.5915     0.7285     3.84
11       0.5714   0.4948       0.6761     0.6742     3.90
12       0.5938   0.6667       0.5352     0.6463     3.89
13       0.6014   0.5972       0.6056     0.7421     3.13
14       0.5921   0.5556       0.6338     0.7195     3.88
15       0.6369   0.5814       0.7042     0.7421     3.05
16       0.6815   0.7188       0.6479     0.7055     3.03
17       0.6515   0.7049       0.6056     0.6849     3.10
18       0.6721   0.8039       0.5775     0.7260     3.07
21       0.3830   0.3750       0.3913     0.6081     4.11
22       0.4815   0.4194       0.5652     0.6216     4.16
31       0.6190   0.6842       0.5652     0.6643     3.13
32       0.6176   0.6269       0.6087     0.6364     3.12
33       0.4800   0.5357       0.4348     0.5486     3.23
34       0.6613   0.7455       0.5942     0.7063     3.13
41       0.5034   0.4805       0.5286     0.5000     3.79
42       0.4444   0.4545       0.4348     0.5192     3.25
43       0.4615   0.4138       0.5217     0.4717     3.89
45       0.5733   0.5375       0.6143     0.5524     4.00
51       0.5594   0.5479       0.5714     0.5625     3.80
52       0.6483   0.6267       0.6714     0.6458     3.83
53       0.6014   0.5890       0.6143     0.6042     3.94
54       0.6241   0.6197       0.6286     0.6294     4.03
61       0.4545   0.4762       0.4348     0.5385     3.25
62       0.5455   0.4688       0.6522     0.5283     3.91
63       0.6013   0.5542       0.6571     0.5822     3.90
64       0.6069   0.5867       0.6286     0.6096     3.88
66       0.5481   0.5692       0.5286     0.5793     3.92
67       0.5430   0.5062       0.5857     0.5274     3.79
68       0.6497   0.5862       0.7286     0.6233     4.01
72       0.4583   0.4459       0.4714     0.4694     62.07
73       0.4234   0.4328       0.4143     0.4626     28.14
