
Variant-level average across 5 folds - Epoch 26
Overall Results:
Macro-F1: 0.5816
Macro-Precision: 0.5817
Macro-Recall: 0.5838
Accuracy: 0.5902

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8284   0.7143       0.9859     0.7914     3.02
2        0.8794   0.8857       0.8732     0.9194     3.00
3        0.5846   0.6441       0.5352     0.7534     3.05
4        0.3514   0.3377       0.3662     0.5616     3.11
5        0.3474   0.2773       0.4648     0.4338     3.83
6        0.6250   0.8750       0.4861     0.8125     3.11
7        0.3116   0.2422       0.4366     0.3744     3.88
8        0.3091   0.4359       0.2394     0.6561     3.91
9        0.4742   0.8846       0.3239     0.7692     3.12
10       0.4724   0.5357       0.4225     0.6968     3.84
11       0.5514   0.3895       0.9437     0.5068     3.90
12       0.3838   0.6786       0.2676     0.5850     3.89
13       0.7517   0.7179       0.7887     0.8326     3.13
14       0.2660   0.2137       0.3521     0.3756     3.88
15       0.4194   0.4906       0.3662     0.6742     3.05
16       0.5769   0.9091       0.4225     0.6986     3.03
17       0.8072   0.7053       0.9437     0.7808     3.10
18       0.6168   0.9167       0.4648     0.7192     3.07
21       0.6102   0.5000       0.7826     0.6892     4.11
22       0.0000   0.0000       0.0000     0.2027     4.16
31       0.6066   0.6981       0.5362     0.6643     3.13
32       0.4231   0.6286       0.3188     0.5804     3.12
33       0.1958   0.1892       0.2029     0.2014     3.23
34       0.5036   0.5000       0.5072     0.5175     3.13
41       0.3412   0.2900       0.4143     0.2329     3.79
42       0.6400   0.5926       0.6957     0.6538     3.25
43       0.3137   0.2857       0.3478     0.3396     3.89
45       0.1795   0.8750       0.1000     0.5524     4.00
51       0.5563   0.5185       0.6000     0.5347     3.80
52       0.3097   0.2824       0.3429     0.2569     3.83
53       0.6164   0.5921       0.6429     0.6111     3.94
54       0.6979   0.5492       0.9571     0.5944     4.03
61       0.6984   0.5500       0.9565     0.6346     3.25
62       0.0833   0.0800       0.0870     0.1698     3.91
63       0.6829   0.5957       0.8000     0.6438     3.90
64       0.5823   0.5227       0.6571     0.5479     3.88
66       0.8980   0.8571       0.9429     0.8966     3.92
67       0.7528   0.6204       0.9571     0.6986     3.79
68       0.6702   0.5339       0.9000     0.5753     4.01
72       0.0000   0.0000       0.0000     0.0340     62.07
73       0.6514   0.5429       0.8143     0.5850     28.14
