
Variant-level average across 5 folds - Epoch 32
Overall Results:
Macro-F1: 0.5978
Macro-Precision: 0.5989
Macro-Recall: 0.5972
Accuracy: 0.6148

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4112   0.6111       0.3099     0.5468     3.02
2        0.6056   0.6056       0.6056     0.7346     3.00
3        0.6104   0.5663       0.6620     0.7260     3.05
4        0.6849   0.6667       0.7042     0.7900     3.11
5        0.4202   0.5208       0.3521     0.6849     3.83
6        0.5985   0.6308       0.5694     0.7545     3.11
7        0.6623   0.6250       0.7042     0.7671     3.88
8        0.2080   0.2407       0.1831     0.5520     3.91
9        0.7285   0.6875       0.7746     0.8145     3.12
10       0.5077   0.5593       0.4648     0.7104     3.84
11       0.5692   0.6271       0.5211     0.7466     3.90
12       0.5000   0.6122       0.4225     0.5918     3.89
13       0.5325   0.4940       0.5775     0.6742     3.13
14       0.7133   0.7083       0.7183     0.8145     3.88
15       0.4658   0.4533       0.4789     0.6471     3.05
16       0.7887   0.7887       0.7887     0.7945     3.03
17       0.4821   0.6585       0.3803     0.6027     3.10
18       0.7770   0.7941       0.7606     0.7877     3.07
21       0.1290   0.2500       0.0870     0.6351     4.11
22       0.0625   0.0488       0.0870     0.1892     4.16
31       0.6418   0.6615       0.6232     0.6643     3.13
32       0.5156   0.5593       0.4783     0.5664     3.12
33       0.3711   0.6429       0.2609     0.5764     3.23
34       0.7852   0.8030       0.7681     0.7972     3.13
41       0.3303   0.4615       0.2571     0.5000     3.79
42       0.1961   0.1786       0.2174     0.2115     3.25
43       0.2642   0.2333       0.3043     0.2642     3.89
45       0.3636   0.6207       0.2571     0.5594     4.00
51       0.5856   0.4775       0.7571     0.4792     3.80
52       0.6372   0.8372       0.5143     0.7153     3.83
53       0.5185   0.4565       0.6000     0.4583     3.94
54       0.4742   0.8519       0.3286     0.6434     4.03
61       0.0000   0.0000       0.0000     0.2692     3.25
62       0.2308   0.2069       0.2609     0.2453     3.91
63       0.5119   0.4388       0.6143     0.4384     3.90
64       0.7239   0.6344       0.8429     0.6918     3.88
66       0.2992   0.3333       0.2714     0.3862     3.92
67       0.2517   0.2466       0.2571     0.2671     3.79
68       0.6283   0.4959       0.8571     0.5137     4.01
72       0.0139   0.0135       0.0143     0.0340     62.07
73       0.5290   0.4824       0.5857     0.5034     28.14
