
Sample-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.6556
Macro-Precision: 0.6567
Macro-Recall: 0.6549
Accuracy: 0.6695

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6560   0.7593       0.5775     0.6906     3.02
2        0.5315   0.5278       0.5352     0.6825     3.00
3        0.6575   0.6400       0.6761     0.7717     3.05
4        0.6759   0.6622       0.6901     0.7854     3.11
5        0.6000   0.6087       0.5915     0.7443     3.83
6        0.6418   0.6935       0.5972     0.7857     3.11
7        0.5909   0.6393       0.5493     0.7534     3.88
8        0.5294   0.5538       0.5070     0.7104     3.91
9        0.6107   0.6667       0.5634     0.7692     3.12
10       0.5802   0.6333       0.5352     0.7511     3.84
11       0.5490   0.5122       0.5915     0.6878     3.90
12       0.5600   0.6481       0.4930     0.6259     3.89
13       0.6667   0.6220       0.7183     0.7692     3.13
14       0.5793   0.5676       0.5915     0.7240     3.88
15       0.5874   0.5833       0.5915     0.7330     3.05
16       0.6400   0.7407       0.5634     0.6918     3.03
17       0.6212   0.6721       0.5775     0.6575     3.10
18       0.6452   0.7547       0.5634     0.6986     3.07
21       0.3784   0.5000       0.3043     0.6892     4.11
22       0.4800   0.4444       0.5217     0.6486     4.16
31       0.6308   0.6721       0.5942     0.6643     3.13
32       0.6466   0.6719       0.6232     0.6713     3.12
33       0.4576   0.5510       0.3913     0.5556     3.23
34       0.6769   0.7213       0.6377     0.7063     3.13
41       0.5255   0.5373       0.5143     0.5548     3.79
42       0.4286   0.4737       0.3913     0.5385     3.25
43       0.5556   0.4839       0.6522     0.5472     3.89
45       0.5197   0.5789       0.4714     0.5734     4.00
51       0.6622   0.6282       0.7000     0.6528     3.80
52       0.6711   0.6220       0.7286     0.6528     3.83
53       0.5985   0.6119       0.5857     0.6181     3.94
54       0.6043   0.6087       0.6000     0.6154     4.03
61       0.4783   0.4783       0.4783     0.5385     3.25
62       0.4800   0.4444       0.5217     0.5094     3.91
63       0.5677   0.5176       0.6286     0.5411     3.90
64       0.6225   0.5802       0.6714     0.6096     3.88
66       0.5342   0.5132       0.5571     0.5310     3.92
67       0.6115   0.5517       0.6857     0.5822     3.79
68       0.6623   0.6071       0.7286     0.6438     4.01
72       0.3622   0.4035       0.3286     0.4490     62.07
73       0.4242   0.4516       0.4000     0.4830     28.14
