
Variant-level average across 5 folds - Epoch 45
Overall Results:
Macro-F1: 0.5925
Macro-Precision: 0.5974
Macro-Recall: 0.5918
Accuracy: 0.6166

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5385   0.8485       0.3944     0.6547     3.02
2        0.4267   0.4051       0.4507     0.5924     3.00
3        0.6119   0.6508       0.5775     0.7626     3.05
4        0.6667   0.8163       0.5634     0.8174     3.11
5        0.4762   0.5455       0.4225     0.6986     3.83
6        0.5306   0.5200       0.5417     0.6920     3.11
7        0.4219   0.4737       0.3803     0.6621     3.88
8        0.2639   0.2603       0.2676     0.5204     3.91
9        0.5655   0.5541       0.5775     0.7149     3.12
10       0.5669   0.6429       0.5070     0.7511     3.84
11       0.5674   0.5714       0.5634     0.7240     3.90
12       0.4320   0.5000       0.3803     0.5170     3.89
13       0.5645   0.6604       0.4930     0.7557     3.13
14       0.4219   0.4737       0.3803     0.6652     3.88
15       0.7075   0.6842       0.7324     0.8054     3.05
16       0.6377   0.6567       0.6197     0.6575     3.03
17       0.5143   0.7941       0.3803     0.6507     3.10
18       0.6462   0.7119       0.5915     0.6849     3.07
21       0.2353   0.3636       0.1739     0.6486     4.11
22       0.2069   0.1714       0.2609     0.3784     4.16
31       0.7031   0.7627       0.6522     0.7343     3.13
32       0.6569   0.6618       0.6522     0.6713     3.12
33       0.2286   0.3333       0.1739     0.4375     3.23
34       0.7395   0.8800       0.6377     0.7832     3.13
41       0.4848   0.5161       0.4571     0.5342     3.79
42       0.1500   0.1765       0.1304     0.3462     3.25
43       0.3404   0.3333       0.3478     0.4151     3.89
45       0.4590   0.5385       0.4000     0.5385     4.00
51       0.6420   0.5652       0.7429     0.5972     3.80
52       0.5827   0.6491       0.5286     0.6319     3.83
53       0.4444   0.4615       0.4286     0.4792     3.94
54       0.6000   0.8250       0.4714     0.6923     4.03
61       0.0930   0.1000       0.0870     0.2500     3.25
62       0.4400   0.4074       0.4783     0.4717     3.91
63       0.4113   0.4085       0.4143     0.4315     3.90
64       0.6935   0.7963       0.6143     0.7397     3.88
66       0.3429   0.3429       0.3429     0.3655     3.92
67       0.3053   0.3279       0.2857     0.3767     3.79
68       0.5714   0.5055       0.6571     0.5274     4.01
72       0.0000   0.0000       0.0000     0.0408     62.07
73       0.2979   0.5833       0.2000     0.5510     28.14
