
Sample-level average across 5 folds - Epoch 1
Overall Results:
Macro-F1: 0.5018
Macro-Precision: 0.5019
Macro-Recall: 0.5019
Accuracy: 0.5216

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4874   0.6042       0.4085     0.5612     3.02
2        0.3506   0.3253       0.3803     0.5261     3.00
3        0.2897   0.2838       0.2958     0.5297     3.05
4        0.3484   0.3214       0.3803     0.5388     3.11
5        0.3590   0.3294       0.3944     0.5434     3.83
6        0.3515   0.3118       0.4028     0.5223     3.11
7        0.3514   0.3377       0.3662     0.5616     3.88
8        0.3473   0.3021       0.4085     0.5068     3.91
9        0.3797   0.3448       0.4225     0.5566     3.12
10       0.3614   0.3158       0.4225     0.5204     3.84
11       0.3613   0.3333       0.3944     0.5520     3.90
12       0.4174   0.5455       0.3380     0.5442     3.89
13       0.3735   0.3263       0.4366     0.5294     3.13
14       0.4074   0.3626       0.4648     0.5656     3.88
15       0.3822   0.3488       0.4225     0.5611     3.05
16       0.4590   0.5490       0.3944     0.5479     3.03
17       0.4706   0.4923       0.4507     0.5068     3.10
18       0.5000   0.5614       0.4507     0.5616     3.07
21       0.5283   0.4667       0.6087     0.6622     4.11
22       0.2449   0.2308       0.2609     0.5000     4.16
31       0.3471   0.4038       0.3043     0.4476     3.13
32       0.4638   0.4638       0.4638     0.4825     3.12
33       0.3636   0.4231       0.3188     0.4653     3.23
34       0.4677   0.5273       0.4203     0.5385     3.13
41       0.5263   0.5556       0.5000     0.5685     3.79
42       0.5000   0.4800       0.5217     0.5385     3.25
43       0.3600   0.3333       0.3913     0.3962     3.89
45       0.4000   0.4800       0.3429     0.4965     4.00
51       0.4286   0.4821       0.3857     0.5000     3.80
52       0.3636   0.4314       0.3143     0.4653     3.83
53       0.3636   0.4314       0.3143     0.4653     3.94
54       0.4308   0.4667       0.4000     0.4825     4.03
61       0.4000   0.4091       0.3913     0.4808     3.25
62       0.4324   0.5714       0.3478     0.6038     3.91
63       0.6087   0.6176       0.6000     0.6301     3.90
64       0.4000   0.4154       0.3857     0.4452     3.88
66       0.3130   0.4000       0.2571     0.4552     3.92
67       0.5414   0.5714       0.5143     0.5822     3.79
68       0.4154   0.4500       0.3857     0.4795     4.01
72       0.3307   0.3684       0.3000     0.4218     62.07
73       0.3942   0.4030       0.3857     0.4354     28.14
