
Variant-level average across 5 folds - Epoch 44
Overall Results:
Macro-F1: 0.6457
Macro-Precision: 0.6451
Macro-Recall: 0.6465
Accuracy: 0.6564

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8227   0.8286       0.8169     0.8201     3.02
2        0.7582   0.7073       0.8169     0.8246     3.00
3        0.7297   0.7013       0.7606     0.8174     3.05
4        0.6667   0.6714       0.6620     0.7854     3.11
5        0.4964   0.5152       0.4789     0.6849     3.83
6        0.6968   0.6506       0.7500     0.7902     3.11
7        0.4324   0.4156       0.4507     0.6164     3.88
8        0.2338   0.2169       0.2535     0.4661     3.91
9        0.7248   0.6923       0.7606     0.8145     3.12
10       0.5600   0.6481       0.4930     0.7511     3.84
11       0.6582   0.5977       0.7324     0.7557     3.90
12       0.3273   0.4615       0.2535     0.4966     3.89
13       0.7310   0.7162       0.7465     0.8235     3.13
14       0.4247   0.4133       0.4366     0.6199     3.88
15       0.7083   0.6986       0.7183     0.8100     3.05
16       0.6935   0.8113       0.6056     0.7397     3.03
17       0.7883   0.8182       0.7606     0.8014     3.10
18       0.6923   0.7627       0.6338     0.7260     3.07
21       0.5000   0.6923       0.3913     0.7568     4.11
22       0.2456   0.2059       0.3043     0.4189     4.16
31       0.7681   0.7681       0.7681     0.7762     3.13
32       0.7597   0.8167       0.7101     0.7832     3.12
33       0.2419   0.2727       0.2174     0.3472     3.23
34       0.6457   0.7069       0.5942     0.6853     3.13
41       0.1898   0.1940       0.1857     0.2397     3.79
42       0.1818   0.1905       0.1739     0.3077     3.25
43       0.2500   0.2400       0.2609     0.3208     3.89
45       0.5299   0.6596       0.4429     0.6154     4.00
51       0.6456   0.5795       0.7286     0.6111     3.80
52       0.7218   0.7619       0.6857     0.7431     3.83
53       0.6797   0.6265       0.7429     0.6597     3.94
54       0.7786   0.8361       0.7286     0.7972     4.03
61       0.5217   0.5217       0.5217     0.5769     3.25
62       0.3704   0.3226       0.4348     0.3585     3.91
63       0.7037   0.6196       0.8143     0.6712     3.90
64       0.6842   0.6341       0.7429     0.6712     3.88
66       0.5263   0.4878       0.5714     0.5034     3.92
67       0.5493   0.5417       0.5571     0.5616     3.79
68       0.6629   0.5524       0.8286     0.5959     4.01
72       0.0135   0.0128       0.0143     0.0068     62.07
73       0.6034   0.4954       0.7714     0.5170     28.14
