
Variant-level average across 5 folds - Epoch 2
Overall Results:
Macro-F1: 0.5157
Macro-Precision: 0.5418
Macro-Recall: 0.5306
Accuracy: 0.5802

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4660   0.7500       0.3380     0.6043     3.02
2        0.3678   1.0000       0.2254     0.7393     3.00
3        0.5731   0.4900       0.6901     0.6667     3.05
4        0.3364   0.5000       0.2535     0.6758     3.11
5        0.3385   0.3729       0.3099     0.6073     3.83
6        0.7368   1.0000       0.5833     0.8661     3.11
7        0.3333   0.3818       0.2958     0.6164     3.88
8        0.4045   1.0000       0.2535     0.7602     3.91
9        0.4396   1.0000       0.2817     0.7692     3.12
10       0.4248   0.5714       0.3380     0.7059     3.84
11       0.4818   0.5000       0.4648     0.6787     3.90
12       0.3095   1.0000       0.1831     0.6054     3.89
13       0.1760   0.2037       0.1549     0.5339     3.13
14       0.2880   0.3333       0.2535     0.5973     3.88
15       0.0000   0.0000       0.0000     0.4344     3.05
16       0.3095   1.0000       0.1831     0.6027     3.03
17       0.4490   0.8148       0.3099     0.6301     3.10
18       0.5053   1.0000       0.3380     0.6781     3.07
21       0.4667   1.0000       0.3043     0.7838     4.11
22       0.0000   0.0000       0.0000     0.4865     4.16
31       0.6803   0.6410       0.7246     0.6713     3.13
32       0.0000   0.0000       0.0000     0.4755     3.12
33       0.3925   0.5526       0.3043     0.5486     3.23
34       0.3736   0.7727       0.2464     0.6014     3.13
41       0.0000   0.0000       0.0000     0.3767     3.79
42       0.2000   0.2353       0.1739     0.3846     3.25
43       0.0625   0.1111       0.0435     0.4340     3.89
45       0.0000   0.0000       0.0000     0.5105     4.00
51       0.3188   0.3235       0.3143     0.3472     3.80
52       0.0000   0.0000       0.0000     0.4236     3.83
53       0.2537   0.2656       0.2429     0.3056     3.94
54       0.5405   0.7317       0.4286     0.6434     4.03
61       0.3529   0.5455       0.2609     0.5769     3.25
62       0.0000   0.0000       0.0000     0.3962     3.91
63       0.2879   0.3065       0.2714     0.3562     3.90
64       0.6508   0.7321       0.5857     0.6986     3.88
66       0.4783   1.0000       0.3143     0.6690     3.92
67       0.2727   0.2903       0.2571     0.3425     3.79
68       0.3866   0.4694       0.3286     0.5000     4.01
72       0.0000   0.0000       0.0000     0.1088     62.07
73       0.0789   0.5000       0.0429     0.5238     28.14
