
Variant-level average across 5 folds - Epoch 28
Overall Results:
Macro-F1: 0.6348
Macro-Precision: 0.6343
Macro-Recall: 0.6375
Accuracy: 0.6427

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7852   0.8281       0.7465     0.7914     3.02
2        0.6957   0.6222       0.7887     0.7678     3.00
3        0.7485   0.6630       0.8592     0.8128     3.05
4        0.6963   0.7344       0.6620     0.8128     3.11
5        0.5098   0.4756       0.5493     0.6575     3.83
6        0.6782   0.5784       0.8194     0.7500     3.11
7        0.4500   0.4045       0.5070     0.5982     3.88
8        0.2169   0.1895       0.2535     0.4118     3.91
9        0.6144   0.5732       0.6620     0.7330     3.12
10       0.5802   0.6333       0.5352     0.7511     3.84
11       0.5430   0.5125       0.5775     0.6878     3.90
12       0.4122   0.4500       0.3803     0.4762     3.89
13       0.7013   0.6506       0.7606     0.7919     3.13
14       0.5556   0.4945       0.6338     0.6742     3.88
15       0.7654   0.6813       0.8732     0.8281     3.05
16       0.7626   0.7794       0.7465     0.7740     3.03
17       0.7619   0.8727       0.6761     0.7945     3.10
18       0.7448   0.7297       0.7606     0.7466     3.07
21       0.5238   0.5789       0.4783     0.7297     4.11
22       0.2812   0.2195       0.3913     0.3784     4.16
31       0.7737   0.7794       0.7681     0.7832     3.13
32       0.7943   0.7778       0.8116     0.7972     3.12
33       0.3134   0.3231       0.3043     0.3611     3.23
34       0.7519   0.7812       0.7246     0.7692     3.13
41       0.2714   0.2714       0.2714     0.3014     3.79
42       0.2449   0.2308       0.2609     0.2885     3.25
43       0.2857   0.2692       0.3043     0.3396     3.89
45       0.5538   0.6000       0.5143     0.5944     4.00
51       0.6471   0.5500       0.7857     0.5833     3.80
52       0.7368   0.7778       0.7000     0.7569     3.83
53       0.6267   0.5875       0.6714     0.6111     3.94
54       0.7218   0.7619       0.6857     0.7413     4.03
61       0.5116   0.5500       0.4783     0.5962     3.25
62       0.4138   0.3429       0.5217     0.3585     3.91
63       0.5161   0.4706       0.5714     0.4863     3.90
64       0.7746   0.7639       0.7857     0.7808     3.88
66       0.4800   0.4500       0.5143     0.4621     3.92
67       0.5306   0.5065       0.5571     0.5274     3.79
68       0.6298   0.5135       0.8143     0.5411     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4925   0.5156       0.4714     0.5374     28.14
