
Sample-level average across 5 folds - Epoch 25
Overall Results:
Macro-F1: 0.7185
Macro-Precision: 0.7243
Macro-Recall: 0.7155
Accuracy: 0.7331

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7597   0.8448       0.6901     0.7770     3.02
2        0.7273   0.7222       0.7324     0.8152     3.00
3        0.7397   0.7200       0.7606     0.8265     3.05
4        0.6912   0.7231       0.6620     0.8082     3.11
5        0.6286   0.6377       0.6197     0.7626     3.83
6        0.6619   0.6866       0.6389     0.7902     3.11
7        0.5571   0.5652       0.5493     0.7169     3.88
8        0.6241   0.6286       0.6197     0.7602     3.91
9        0.7153   0.7424       0.6901     0.8235     3.12
10       0.5938   0.6667       0.5352     0.7647     3.84
11       0.5915   0.5915       0.5915     0.7376     3.90
12       0.5789   0.7674       0.4648     0.6735     3.89
13       0.7887   0.7887       0.7887     0.8643     3.13
14       0.6567   0.6984       0.6197     0.7919     3.88
15       0.7517   0.7179       0.7887     0.8326     3.05
16       0.7460   0.8545       0.6620     0.7808     3.03
17       0.7597   0.8448       0.6901     0.7877     3.10
18       0.7500   0.8421       0.6761     0.7808     3.07
21       0.4706   0.7273       0.3478     0.7568     4.11
22       0.4762   0.5263       0.4348     0.7027     4.16
31       0.8217   0.8833       0.7681     0.8392     3.13
32       0.7752   0.8333       0.7246     0.7972     3.12
33       0.5440   0.6071       0.4928     0.6042     3.23
34       0.7559   0.8276       0.6957     0.7832     3.13
41       0.5143   0.5143       0.5143     0.5342     3.79
42       0.5000   0.5238       0.4783     0.5769     3.25
43       0.5714   0.5385       0.6087     0.6038     3.89
45       0.5077   0.5500       0.4714     0.5524     4.00
51       0.6923   0.7500       0.6429     0.7222     3.80
52       0.7581   0.8704       0.6714     0.7917     3.83
53       0.6667   0.7097       0.6286     0.6944     3.94
54       0.7445   0.7612       0.7286     0.7552     4.03
61       0.6190   0.6842       0.5652     0.6923     3.25
62       0.4681   0.4583       0.4783     0.5283     3.91
63       0.6769   0.7333       0.6286     0.7123     3.90
64       0.7299   0.7463       0.7143     0.7466     3.88
66       0.7234   0.7183       0.7286     0.7310     3.92
67       0.6917   0.7302       0.6571     0.7192     3.79
68       0.6565   0.7049       0.6143     0.6918     4.01
72       0.2016   0.2203       0.1857     0.2993     62.07
73       0.3556   0.3692       0.3429     0.4082     28.14
