
Variant-level average across 5 folds - Epoch 46
Overall Results:
Macro-F1: 0.6522
Macro-Precision: 0.6518
Macro-Recall: 0.6527
Accuracy: 0.6633

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8794   0.8857       0.8732     0.8777     3.02
2        0.7714   0.7826       0.7606     0.8483     3.00
3        0.7838   0.7532       0.8169     0.8539     3.05
4        0.6912   0.7231       0.6620     0.8082     3.11
5        0.5065   0.4699       0.5493     0.6530     3.83
6        0.7114   0.6883       0.7361     0.8080     3.11
7        0.3766   0.3494       0.4085     0.5616     3.88
8        0.2449   0.2368       0.2535     0.4977     3.91
9        0.7324   0.7324       0.7324     0.8281     3.12
10       0.5984   0.6786       0.5352     0.7692     3.84
11       0.6347   0.5521       0.7465     0.7240     3.90
12       0.4107   0.5610       0.3239     0.5510     3.89
13       0.7234   0.7286       0.7183     0.8235     3.13
14       0.4430   0.4023       0.4930     0.6018     3.88
15       0.6957   0.7164       0.6761     0.8100     3.05
16       0.7969   0.8947       0.7183     0.8219     3.03
17       0.8633   0.8824       0.8451     0.8699     3.10
18       0.7500   0.8421       0.6761     0.7808     3.07
21       0.4545   0.4762       0.4348     0.6757     4.11
22       0.2295   0.1842       0.3043     0.3649     4.16
31       0.7519   0.7812       0.7246     0.7692     3.13
32       0.7541   0.8679       0.6667     0.7902     3.12
33       0.2590   0.2571       0.2609     0.2847     3.23
34       0.7402   0.8103       0.6812     0.7692     3.13
41       0.2222   0.2162       0.2286     0.2329     3.79
42       0.2500   0.2400       0.2609     0.3077     3.25
43       0.2857   0.2692       0.3043     0.3396     3.89
45       0.4865   0.6585       0.3857     0.6014     4.00
51       0.6452   0.5882       0.7143     0.6181     3.80
52       0.6767   0.7143       0.6429     0.7014     3.83
53       0.6581   0.6000       0.7286     0.6319     3.94
54       0.7445   0.7612       0.7286     0.7552     4.03
61       0.5000   0.4800       0.5217     0.5385     3.25
62       0.2857   0.2424       0.3478     0.2453     3.91
63       0.6065   0.5529       0.6714     0.5822     3.90
64       0.7714   0.7714       0.7714     0.7808     3.88
66       0.6443   0.6076       0.6857     0.6345     3.92
67       0.5634   0.5556       0.5714     0.5753     3.79
68       0.5767   0.5054       0.6714     0.5274     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.6013   0.5542       0.6571     0.5850     28.14
