
Variant-level average across 5 folds - Epoch 38
Overall Results:
Macro-F1: 0.6489
Macro-Precision: 0.6481
Macro-Recall: 0.6507
Accuracy: 0.6578

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8828   0.8649       0.9014     0.8777     3.02
2        0.7703   0.7403       0.8028     0.8389     3.00
3        0.8163   0.7895       0.8451     0.8767     3.05
4        0.7194   0.7353       0.7042     0.8219     3.11
5        0.4430   0.4023       0.4930     0.5982     3.83
6        0.7075   0.6933       0.7222     0.8080     3.11
7        0.3952   0.3438       0.4648     0.5388     3.88
8        0.2532   0.2299       0.2817     0.4661     3.91
9        0.6849   0.6667       0.7042     0.7919     3.12
10       0.5528   0.6538       0.4789     0.7511     3.84
11       0.6215   0.5189       0.7746     0.6968     3.90
12       0.3333   0.4865       0.2535     0.5102     3.89
13       0.7737   0.8030       0.7465     0.8597     3.13
14       0.4524   0.3918       0.5352     0.5837     3.88
15       0.7919   0.7564       0.8310     0.8597     3.05
16       0.7121   0.7705       0.6620     0.7397     3.03
17       0.8148   0.8594       0.7746     0.8288     3.10
18       0.7681   0.7910       0.7465     0.7808     3.07
21       0.6809   0.6667       0.6957     0.7973     4.11
22       0.1429   0.1212       0.1739     0.3514     4.16
31       0.7761   0.8000       0.7536     0.7902     3.13
32       0.7786   0.8226       0.7391     0.7972     3.12
33       0.2836   0.2923       0.2754     0.3333     3.23
34       0.7344   0.7966       0.6812     0.7622     3.13
41       0.2685   0.2532       0.2857     0.2534     3.79
42       0.1667   0.1600       0.1739     0.2308     3.25
43       0.3673   0.3462       0.3913     0.4151     3.89
45       0.4874   0.5918       0.4143     0.5734     4.00
51       0.6303   0.5474       0.7429     0.5764     3.80
52       0.6818   0.7258       0.6429     0.7083     3.83
53       0.6835   0.6136       0.7714     0.6528     3.94
54       0.7083   0.6892       0.7286     0.7063     4.03
61       0.5098   0.4643       0.5652     0.5192     3.25
62       0.3636   0.3125       0.4348     0.3396     3.91
63       0.6536   0.6024       0.7143     0.6370     3.90
64       0.7234   0.7183       0.7286     0.7329     3.88
66       0.6049   0.5326       0.7000     0.5586     3.92
67       0.5556   0.5405       0.5714     0.5616     3.79
68       0.6628   0.5588       0.8143     0.6027     4.01
72       0.0268   0.0253       0.0286     0.0136     62.07
73       0.5401   0.5522       0.5286     0.5714     28.14
