
Sample-level average across 5 folds - Epoch 24
Overall Results:
Macro-F1: 0.7123
Macro-Precision: 0.7151
Macro-Recall: 0.7104
Accuracy: 0.7252

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6825   0.7818       0.6056     0.7122     3.02
2        0.6714   0.6812       0.6620     0.7820     3.00
3        0.7347   0.7105       0.7606     0.8219     3.05
4        0.7259   0.7656       0.6901     0.8311     3.11
5        0.7050   0.7206       0.6901     0.8128     3.83
6        0.6667   0.7143       0.6250     0.7991     3.11
7        0.6013   0.5610       0.6479     0.7215     3.88
8        0.5985   0.6212       0.5775     0.7511     3.91
9        0.6950   0.7000       0.6901     0.8054     3.12
10       0.6241   0.6286       0.6197     0.7602     3.84
11       0.5915   0.5915       0.5915     0.7376     3.90
12       0.5913   0.7727       0.4789     0.6803     3.89
13       0.7465   0.7465       0.7465     0.8371     3.13
14       0.6143   0.6232       0.6056     0.7557     3.88
15       0.7391   0.7612       0.7183     0.8371     3.05
16       0.7669   0.8226       0.7183     0.7877     3.03
17       0.7519   0.8065       0.7042     0.7740     3.10
18       0.7826   0.8060       0.7606     0.7945     3.07
21       0.4444   0.6154       0.3478     0.7297     4.11
22       0.4082   0.3846       0.4348     0.6081     4.16
31       0.7500   0.8136       0.6957     0.7762     3.13
32       0.7519   0.7812       0.7246     0.7692     3.12
33       0.6131   0.6176       0.6087     0.6319     3.23
34       0.7752   0.8333       0.7246     0.7972     3.13
41       0.4511   0.4762       0.4286     0.5000     3.79
42       0.5500   0.6471       0.4783     0.6538     3.25
43       0.6415   0.5667       0.7391     0.6415     3.89
45       0.5735   0.5909       0.5571     0.5944     4.00
51       0.6901   0.6806       0.7000     0.6944     3.80
52       0.7786   0.8361       0.7286     0.7986     3.83
53       0.7015   0.7344       0.6714     0.7222     3.94
54       0.7153   0.7313       0.7000     0.7273     4.03
61       0.5500   0.6471       0.4783     0.6538     3.25
62       0.4314   0.3929       0.4783     0.4528     3.91
63       0.6667   0.7288       0.6143     0.7055     3.90
64       0.7194   0.7246       0.7143     0.7329     3.88
66       0.6714   0.6714       0.6714     0.6828     3.92
67       0.6617   0.6984       0.6286     0.6918     3.79
68       0.6345   0.6133       0.6571     0.6370     4.01
72       0.2698   0.3036       0.2429     0.3741     62.07
73       0.3758   0.3544       0.4000     0.3673     28.14
