
Sample-level average across 5 folds - Epoch 46
Overall Results:
Macro-F1: 0.7175
Macro-Precision: 0.7204
Macro-Recall: 0.7156
Accuracy: 0.7302

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8244   0.9000       0.7606     0.8345     3.02
2        0.7376   0.7429       0.7324     0.8246     3.00
3        0.7518   0.7571       0.7465     0.8402     3.05
4        0.7714   0.7826       0.7606     0.8539     3.11
5        0.6176   0.6462       0.5915     0.7626     3.83
6        0.6939   0.6800       0.7083     0.7991     3.11
7        0.5517   0.5405       0.5634     0.7032     3.88
8        0.5588   0.5846       0.5352     0.7285     3.91
9        0.6846   0.6538       0.7183     0.7873     3.12
10       0.5821   0.6190       0.5493     0.7466     3.84
11       0.5676   0.5455       0.5915     0.7104     3.90
12       0.5714   0.7083       0.4789     0.6531     3.89
13       0.7353   0.7692       0.7042     0.8371     3.13
14       0.6939   0.6711       0.7183     0.7964     3.88
15       0.8082   0.7867       0.8310     0.8733     3.05
16       0.8030   0.8689       0.7465     0.8219     3.03
17       0.7910   0.8413       0.7465     0.8082     3.10
18       0.8030   0.8689       0.7465     0.8219     3.07
21       0.4103   0.5000       0.3478     0.6892     4.11
22       0.4091   0.4286       0.3913     0.6486     4.16
31       0.8148   0.8333       0.7971     0.8252     3.13
32       0.8060   0.8308       0.7826     0.8182     3.12
33       0.5085   0.6122       0.4348     0.5972     3.23
34       0.7840   0.8750       0.7101     0.8112     3.13
41       0.4672   0.4776       0.4571     0.5000     3.79
42       0.5714   0.6316       0.5217     0.6538     3.25
43       0.5385   0.4828       0.6087     0.5472     3.89
45       0.5778   0.6000       0.5571     0.6014     4.00
51       0.7007   0.7164       0.6857     0.7153     3.80
52       0.8000   0.8000       0.8000     0.8056     3.83
53       0.6715   0.6866       0.6571     0.6875     3.94
54       0.7231   0.7833       0.6714     0.7483     4.03
61       0.5455   0.5714       0.5217     0.6154     3.25
62       0.3750   0.3600       0.3913     0.4340     3.91
63       0.6815   0.7077       0.6571     0.7055     3.90
64       0.6471   0.6667       0.6286     0.6712     3.88
66       0.6154   0.6027       0.6286     0.6207     3.92
67       0.7338   0.7391       0.7286     0.7466     3.79
68       0.6301   0.6053       0.6571     0.6301     4.01
72       0.2880   0.3273       0.2571     0.3946     62.07
73       0.3333   0.3548       0.3143     0.4014     28.14
