
Variant-level average across 5 folds - Epoch 43
Overall Results:
Macro-F1: 0.6455
Macro-Precision: 0.6454
Macro-Recall: 0.6456
Accuracy: 0.6575

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7752   0.8621       0.7042     0.7914     3.02
2        0.7260   0.7067       0.7465     0.8104     3.00
3        0.7483   0.7237       0.7746     0.8311     3.05
4        0.7121   0.7705       0.6620     0.8265     3.11
5        0.4626   0.4474       0.4789     0.6393     3.83
6        0.6358   0.6076       0.6667     0.7545     3.11
7        0.4485   0.3936       0.5211     0.5845     3.88
8        0.2603   0.2533       0.2676     0.5113     3.91
9        0.6434   0.6389       0.6479     0.7692     3.12
10       0.5366   0.6346       0.4648     0.7421     3.84
11       0.6173   0.5495       0.7042     0.7195     3.90
12       0.3455   0.4872       0.2676     0.5102     3.89
13       0.7571   0.7681       0.7465     0.8462     3.13
14       0.4490   0.4342       0.4648     0.6335     3.88
15       0.7467   0.7089       0.7887     0.8281     3.05
16       0.6818   0.7377       0.6338     0.7123     3.03
17       0.8333   0.9016       0.7746     0.8493     3.10
18       0.7273   0.7869       0.6761     0.7534     3.07
21       0.5405   0.7143       0.4348     0.7703     4.11
22       0.2414   0.2000       0.3043     0.4054     4.16
31       0.7820   0.8125       0.7536     0.7972     3.13
32       0.7786   0.8226       0.7391     0.7972     3.12
33       0.2500   0.2712       0.2319     0.3333     3.23
34       0.7460   0.8246       0.6812     0.7762     3.13
41       0.2174   0.2206       0.2143     0.2603     3.79
42       0.2083   0.2000       0.2174     0.2692     3.25
43       0.3265   0.3077       0.3478     0.3774     3.89
45       0.4909   0.6750       0.3857     0.6084     4.00
51       0.6582   0.5909       0.7429     0.6250     3.80
52       0.6769   0.7333       0.6286     0.7083     3.83
53       0.6581   0.6000       0.7286     0.6319     3.94
54       0.8112   0.7945       0.8286     0.8112     4.03
61       0.5532   0.5417       0.5652     0.5962     3.25
62       0.2909   0.2500       0.3478     0.2642     3.91
63       0.6133   0.5750       0.6571     0.6027     3.90
64       0.7391   0.7500       0.7286     0.7534     3.88
66       0.5638   0.5316       0.6000     0.5517     3.92
67       0.5417   0.5270       0.5571     0.5479     3.79
68       0.5976   0.5213       0.7000     0.5479     4.01
72       0.0137   0.0132       0.0143     0.0204     62.07
73       0.5563   0.5185       0.6000     0.5442     28.14
