
Sample-level average across 5 folds - Epoch 28
Overall Results:
Macro-F1: 0.7143
Macro-Precision: 0.7183
Macro-Recall: 0.7120
Accuracy: 0.7280

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7812   0.8772       0.7042     0.7986     3.02
2        0.6944   0.6849       0.7042     0.7915     3.00
3        0.7260   0.7067       0.7465     0.8174     3.05
4        0.7556   0.7969       0.7183     0.8493     3.11
5        0.6620   0.6620       0.6620     0.7808     3.83
6        0.7050   0.7313       0.6806     0.8170     3.11
7        0.5594   0.5556       0.5634     0.7123     3.88
8        0.5816   0.5857       0.5775     0.7330     3.91
9        0.6571   0.6667       0.6479     0.7828     3.12
10       0.5758   0.6230       0.5352     0.7466     3.84
11       0.6345   0.6216       0.6479     0.7602     3.90
12       0.5690   0.7333       0.4648     0.6599     3.89
13       0.7429   0.7536       0.7324     0.8371     3.13
14       0.7000   0.7101       0.6901     0.8100     3.88
15       0.7591   0.7879       0.7324     0.8507     3.05
16       0.7669   0.8226       0.7183     0.7877     3.03
17       0.7273   0.7869       0.6761     0.7534     3.10
18       0.7626   0.7794       0.7465     0.7740     3.07
21       0.3590   0.4375       0.3043     0.6622     4.11
22       0.4889   0.5000       0.4783     0.6892     4.16
31       0.7820   0.8125       0.7536     0.7972     3.13
32       0.7581   0.8545       0.6812     0.7902     3.12
33       0.5827   0.6379       0.5362     0.6319     3.23
34       0.7097   0.8000       0.6377     0.7483     3.13
41       0.5000   0.5000       0.5000     0.5205     3.79
42       0.5405   0.7143       0.4348     0.6731     3.25
43       0.5660   0.5000       0.6522     0.5660     3.89
45       0.5522   0.5781       0.5286     0.5804     4.00
51       0.6912   0.7121       0.6714     0.7083     3.80
52       0.7727   0.8226       0.7286     0.7917     3.83
53       0.6667   0.6765       0.6571     0.6806     3.94
54       0.7313   0.7656       0.7000     0.7483     4.03
61       0.5714   0.6316       0.5217     0.6538     3.25
62       0.3830   0.3750       0.3913     0.4528     3.91
63       0.6667   0.7288       0.6143     0.7055     3.90
64       0.7143   0.7143       0.7143     0.7260     3.88
66       0.6575   0.6316       0.6857     0.6552     3.92
67       0.6357   0.6949       0.5857     0.6781     3.79
68       0.6389   0.6216       0.6571     0.6438     4.01
72       0.2951   0.3462       0.2571     0.4150     62.07
73       0.3881   0.4062       0.3714     0.4422     28.14
