
Sample-level average across 5 folds - Epoch 21
Overall Results:
Macro-F1: 0.7110
Macro-Precision: 0.7118
Macro-Recall: 0.7103
Accuracy: 0.7220

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7970   0.8548       0.7465     0.8058     3.02
2        0.7286   0.7391       0.7183     0.8199     3.00
3        0.7044   0.6364       0.7887     0.7854     3.05
4        0.7234   0.7286       0.7183     0.8219     3.11
5        0.6619   0.6765       0.6479     0.7854     3.83
6        0.6849   0.6757       0.6944     0.7946     3.11
7        0.5600   0.5316       0.5915     0.6986     3.88
8        0.5333   0.5625       0.5070     0.7149     3.91
9        0.6986   0.6800       0.7183     0.8009     3.12
10       0.6316   0.6774       0.5915     0.7783     3.84
11       0.5833   0.5753       0.5915     0.7285     3.90
12       0.5391   0.7045       0.4366     0.6395     3.89
13       0.7586   0.7432       0.7746     0.8416     3.13
14       0.7034   0.6892       0.7183     0.8054     3.88
15       0.7172   0.7027       0.7324     0.8145     3.05
16       0.7727   0.8361       0.7183     0.7945     3.03
17       0.7385   0.8136       0.6761     0.7671     3.10
18       0.7857   0.7971       0.7746     0.7945     3.07
21       0.4500   0.5294       0.3913     0.7027     4.11
22       0.5000   0.4800       0.5217     0.6757     4.16
31       0.7669   0.7969       0.7391     0.7832     3.13
32       0.7385   0.7869       0.6957     0.7622     3.12
33       0.6301   0.5974       0.6667     0.6250     3.23
34       0.7368   0.7656       0.7101     0.7552     3.13
41       0.4397   0.4366       0.4429     0.4589     3.79
42       0.5500   0.6471       0.4783     0.6538     3.25
43       0.5882   0.5357       0.6522     0.6038     3.89
45       0.5793   0.5600       0.6000     0.5734     4.00
51       0.7059   0.7273       0.6857     0.7222     3.80
52       0.7424   0.7903       0.7000     0.7639     3.83
53       0.7075   0.6753       0.7429     0.7014     3.94
54       0.7746   0.7639       0.7857     0.7762     4.03
61       0.5106   0.5000       0.5217     0.5577     3.25
62       0.4528   0.4000       0.5217     0.4528     3.91
63       0.6567   0.6875       0.6286     0.6849     3.90
64       0.7246   0.7353       0.7143     0.7397     3.88
66       0.6713   0.6575       0.6857     0.6759     3.92
67       0.6861   0.7015       0.6714     0.7055     3.79
68       0.6154   0.6027       0.6286     0.6233     4.01
72       0.3407   0.3538       0.3286     0.3946     62.07
73       0.3504   0.3582       0.3429     0.3946     28.14
