
Variant-level average across 5 folds - Epoch 34
Overall Results:
Macro-F1: 0.6360
Macro-Precision: 0.6352
Macro-Recall: 0.6376
Accuracy: 0.6453

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8921   0.9118       0.8732     0.8921     3.02
2        0.6933   0.6582       0.7324     0.7820     3.00
3        0.8194   0.8082       0.8310     0.8813     3.05
4        0.6719   0.7544       0.6056     0.8082     3.11
5        0.4615   0.3980       0.5493     0.5845     3.83
6        0.7133   0.7183       0.7083     0.8170     3.11
7        0.3543   0.2981       0.4366     0.4840     3.88
8        0.2609   0.2333       0.2958     0.4615     3.91
9        0.6423   0.6667       0.6197     0.7783     3.12
10       0.6667   0.7213       0.6197     0.8009     3.84
11       0.5969   0.4750       0.8028     0.6516     3.90
12       0.2991   0.4444       0.2254     0.4898     3.89
13       0.7500   0.7846       0.7183     0.8462     3.13
14       0.3787   0.3265       0.4507     0.5249     3.88
15       0.6809   0.6857       0.6761     0.7964     3.05
16       0.7538   0.8305       0.6901     0.7808     3.03
17       0.9078   0.9143       0.9014     0.9110     3.10
18       0.7313   0.7778       0.6901     0.7534     3.07
21       0.7273   0.7619       0.6957     0.8378     4.11
22       0.1852   0.1613       0.2174     0.4054     4.16
31       0.7681   0.7681       0.7681     0.7762     3.13
32       0.7328   0.7742       0.6957     0.7552     3.12
33       0.2734   0.2714       0.2754     0.2986     3.23
34       0.7244   0.7931       0.6667     0.7552     3.13
41       0.2949   0.2674       0.3286     0.2466     3.79
42       0.1778   0.1818       0.1739     0.2885     3.25
43       0.3556   0.3636       0.3478     0.4528     3.89
45       0.5538   0.6000       0.5143     0.5944     4.00
51       0.6323   0.5765       0.7000     0.6042     3.80
52       0.6164   0.5921       0.6429     0.6111     3.83
53       0.6316   0.5854       0.6857     0.6111     3.94
54       0.7237   0.6707       0.7857     0.7063     4.03
61       0.5957   0.5833       0.6087     0.6346     3.25
62       0.2083   0.2000       0.2174     0.2830     3.91
63       0.4930   0.4861       0.5000     0.5068     3.90
64       0.7218   0.7619       0.6857     0.7466     3.88
66       0.6545   0.5684       0.7714     0.6069     3.92
67       0.5753   0.5526       0.6000     0.5753     3.79
68       0.5818   0.5053       0.6857     0.5274     4.01
72       0.0400   0.0375       0.0429     0.0204     62.07
73       0.5255   0.5373       0.5143     0.5578     28.14
