
Sample-level average across 5 folds - Epoch 2
Overall Results:
Macro-F1: 0.5089
Macro-Precision: 0.5868
Macro-Recall: 0.5437
Accuracy: 0.6091

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.2917   0.5600       0.1972     0.5108     3.02
2        0.2653   0.4815       0.1831     0.6588     3.00
3        0.3301   0.5312       0.2394     0.6849     3.05
4        0.3400   0.5862       0.2394     0.6986     3.11
5        0.2326   0.6667       0.1408     0.6986     3.83
6        0.3000   0.5357       0.2083     0.6875     3.11
7        0.2637   0.6000       0.1690     0.6941     3.88
8        0.2247   0.5556       0.1408     0.6878     3.91
9        0.2826   0.6190       0.1831     0.7014     3.12
10       0.1882   0.5714       0.1127     0.6878     3.84
11       0.2917   0.5600       0.1972     0.6923     3.90
12       0.1412   0.4286       0.0845     0.5034     3.89
13       0.2553   0.5217       0.1690     0.6833     3.13
14       0.1818   0.4706       0.1127     0.6742     3.88
15       0.3495   0.5625       0.2535     0.6968     3.05
16       0.3617   0.7391       0.2394     0.5890     3.03
17       0.3077   0.7000       0.1972     0.5685     3.10
18       0.2326   0.6667       0.1408     0.5479     3.07
21       0.1379   0.3333       0.0870     0.6622     4.11
22       0.3030   0.5000       0.2174     0.6892     4.16
31       0.4400   0.7097       0.3188     0.6084     3.13
32       0.1750   0.6364       0.1014     0.5385     3.12
33       0.3011   0.5833       0.2029     0.5486     3.23
34       0.3673   0.6207       0.2609     0.5664     3.13
41       0.1935   0.3913       0.1286     0.4863     3.79
42       0.0741   0.2500       0.0435     0.5192     3.25
43       0.3125   0.5556       0.2174     0.5849     3.89
45       0.2708   0.5000       0.1857     0.5105     4.00
51       0.4038   0.6176       0.3000     0.5694     3.80
52       0.4464   0.5952       0.3571     0.5694     3.83
53       0.3529   0.5625       0.2571     0.5417     3.94
54       0.3542   0.6538       0.2429     0.5664     4.03
61       0.2941   0.4545       0.2174     0.5385     3.25
62       0.1765   0.2727       0.1304     0.4717     3.91
63       0.1649   0.2963       0.1143     0.4452     3.90
64       0.2970   0.4839       0.2143     0.5137     3.88
66       0.2609   0.5455       0.1714     0.5310     3.92
67       0.3364   0.4865       0.2571     0.5137     3.79
68       0.3878   0.6786       0.2714     0.5890     4.01
72       0.2143   0.6429       0.1286     0.5510     62.07
73       0.2198   0.4762       0.1429     0.5170     28.14
