
Sample-level average across 5 folds - Epoch 10
Overall Results:
Macro-F1: 0.6879
Macro-Precision: 0.6899
Macro-Recall: 0.6866
Accuracy: 0.7013

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7460   0.8545       0.6620     0.7698     3.02
2        0.6434   0.6389       0.6479     0.7583     3.00
3        0.6759   0.6622       0.6901     0.7854     3.05
4        0.6370   0.6719       0.6056     0.7763     3.11
5        0.6277   0.6515       0.6056     0.7671     3.83
6        0.5758   0.6333       0.5278     0.7500     3.11
7        0.6286   0.6377       0.6197     0.7626     3.88
8        0.6056   0.6056       0.6056     0.7466     3.91
9        0.6286   0.6377       0.6197     0.7647     3.12
10       0.6043   0.6176       0.5915     0.7511     3.84
11       0.6013   0.5610       0.6479     0.7240     3.90
12       0.5439   0.7209       0.4366     0.6463     3.89
13       0.6383   0.6429       0.6338     0.7692     3.13
14       0.6667   0.6714       0.6620     0.7873     3.88
15       0.7297   0.7013       0.7606     0.8190     3.05
16       0.7164   0.7619       0.6761     0.7397     3.03
17       0.6880   0.7963       0.6056     0.7329     3.10
18       0.7200   0.8333       0.6338     0.7603     3.07
21       0.4375   0.7778       0.3043     0.7568     4.11
22       0.4255   0.4167       0.4348     0.6351     4.16
31       0.7068   0.7344       0.6812     0.7273     3.13
32       0.7244   0.7931       0.6667     0.7552     3.12
33       0.4531   0.4915       0.4203     0.5139     3.23
34       0.6667   0.7368       0.6087     0.7063     3.13
41       0.5248   0.5211       0.5286     0.5411     3.79
42       0.4889   0.5000       0.4783     0.5577     3.25
43       0.5926   0.5161       0.6957     0.5849     3.89
45       0.5507   0.5588       0.5429     0.5664     4.00
51       0.7143   0.7143       0.7143     0.7222     3.80
52       0.6515   0.6935       0.6143     0.6806     3.83
53       0.6565   0.7049       0.6143     0.6875     3.94
54       0.6765   0.6970       0.6571     0.6923     4.03
61       0.5455   0.5714       0.5217     0.6154     3.25
62       0.4898   0.4615       0.5217     0.5283     3.91
63       0.6232   0.6324       0.6143     0.6438     3.90
64       0.6301   0.6053       0.6571     0.6301     3.88
66       0.6620   0.6528       0.6714     0.6690     3.92
67       0.5672   0.5938       0.5429     0.6027     3.79
68       0.6259   0.5974       0.6571     0.6233     4.01
72       0.4648   0.4583       0.4714     0.4830     62.07
73       0.5181   0.4479       0.6143     0.4558     28.14
