
Variant-level average across 5 folds - Epoch 8
Overall Results:
Macro-F1: 0.5871
Macro-Precision: 0.5904
Macro-Recall: 0.5864
Accuracy: 0.6094

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6562   0.7368       0.5915     0.6835     3.02
2        0.7973   0.7662       0.8310     0.8578     3.00
3        0.6475   0.6618       0.6338     0.7763     3.05
4        0.4853   0.5077       0.4648     0.6804     3.11
5        0.3465   0.3929       0.3099     0.6210     3.83
6        0.5882   0.6250       0.5556     0.7500     3.11
7        0.3310   0.3243       0.3380     0.5571     3.88
8        0.1654   0.1774       0.1549     0.4977     3.91
9        0.5000   0.5849       0.4366     0.7195     3.12
10       0.4706   0.7742       0.3380     0.7557     3.84
11       0.5224   0.5556       0.4930     0.7104     3.90
12       0.2655   0.3571       0.2113     0.4354     3.89
13       0.8116   0.8358       0.7887     0.8824     3.13
14       0.3791   0.3537       0.4085     0.5701     3.88
15       0.5839   0.6061       0.5634     0.7421     3.05
16       0.5299   0.6739       0.4366     0.6233     3.03
17       0.6142   0.6964       0.5493     0.6644     3.10
18       0.5487   0.7381       0.4366     0.6507     3.07
21       0.4118   0.6364       0.3043     0.7297     4.11
22       0.1935   0.1538       0.2609     0.3243     4.16
31       0.6341   0.7222       0.5652     0.6853     3.13
32       0.6316   0.8000       0.5217     0.7063     3.12
33       0.2645   0.3077       0.2319     0.3819     3.23
34       0.5041   0.5741       0.4493     0.5734     3.13
41       0.1395   0.1525       0.1286     0.2397     3.79
42       0.5200   0.4815       0.5652     0.5385     3.25
43       0.1538   0.1379       0.1739     0.1698     3.89
45       0.2326   0.6250       0.1429     0.5385     4.00
51       0.5821   0.6094       0.5571     0.6111     3.80
52       0.5289   0.6275       0.4571     0.6042     3.83
53       0.6622   0.6282       0.7000     0.6528     3.94
54       0.6218   0.7551       0.5286     0.6853     4.03
61       0.3784   0.5000       0.3043     0.5577     3.25
62       0.2069   0.1714       0.2609     0.1321     3.91
63       0.6707   0.5851       0.7857     0.6301     3.90
64       0.5395   0.5000       0.5857     0.5205     3.88
66       0.5385   0.5833       0.5000     0.5862     3.92
67       0.5270   0.5000       0.5571     0.5205     3.79
68       0.6526   0.5167       0.8857     0.5479     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4333   0.5200       0.3714     0.5374     28.14
