
Sample-level average across 5 folds - Epoch 41
Overall Results:
Macro-F1: 0.7220
Macro-Precision: 0.7231
Macro-Recall: 0.7211
Accuracy: 0.7328

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7559   0.8571       0.6761     0.7770     3.02
2        0.6389   0.6301       0.6479     0.7536     3.00
3        0.7891   0.7632       0.8169     0.8584     3.05
4        0.7286   0.7391       0.7183     0.8265     3.11
5        0.6364   0.6885       0.5915     0.7808     3.83
6        0.6897   0.6849       0.6944     0.7991     3.11
7        0.5906   0.5641       0.6197     0.7215     3.88
8        0.6174   0.5897       0.6479     0.7421     3.91
9        0.7172   0.7027       0.7324     0.8145     3.12
10       0.5909   0.6393       0.5493     0.7557     3.84
11       0.5789   0.5432       0.6197     0.7104     3.90
12       0.6281   0.7600       0.5352     0.6939     3.89
13       0.7973   0.7662       0.8310     0.8643     3.13
14       0.6897   0.6757       0.7042     0.7964     3.88
15       0.8027   0.7763       0.8310     0.8688     3.05
16       0.7786   0.8500       0.7183     0.8014     3.03
17       0.7591   0.7879       0.7324     0.7740     3.10
18       0.8088   0.8462       0.7746     0.8219     3.07
21       0.4390   0.5000       0.3913     0.6892     4.11
22       0.4783   0.4783       0.4783     0.6757     4.16
31       0.8209   0.8462       0.7971     0.8322     3.13
32       0.7879   0.8254       0.7536     0.8042     3.12
33       0.5440   0.6071       0.4928     0.6042     3.23
34       0.7761   0.8000       0.7536     0.7902     3.13
41       0.5248   0.5211       0.5286     0.5411     3.79
42       0.6364   0.6667       0.6087     0.6923     3.25
43       0.5882   0.5357       0.6522     0.6038     3.89
45       0.5735   0.5909       0.5571     0.5944     4.00
51       0.7059   0.7273       0.6857     0.7222     3.80
52       0.7538   0.8167       0.7000     0.7778     3.83
53       0.7101   0.7206       0.7000     0.7222     3.94
54       0.7188   0.7931       0.6571     0.7483     4.03
61       0.5581   0.6000       0.5217     0.6346     3.25
62       0.4800   0.4444       0.5217     0.5094     3.91
63       0.7042   0.6944       0.7143     0.7123     3.90
64       0.7234   0.7183       0.7286     0.7329     3.88
66       0.6575   0.6316       0.6857     0.6552     3.92
67       0.6901   0.6806       0.7000     0.6986     3.79
68       0.6301   0.6053       0.6571     0.6301     4.01
72       0.3358   0.3433       0.3286     0.3810     62.07
73       0.3919   0.3718       0.4143     0.3878     28.14
