
Variant-level average across 5 folds - Epoch 12
Overall Results:
Macro-F1: 0.6216
Macro-Precision: 0.6261
Macro-Recall: 0.6202
Accuracy: 0.6423

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5210   0.6458       0.4366     0.5899     3.02
2        0.8052   0.7470       0.8732     0.8578     3.00
3        0.7077   0.7797       0.6479     0.8265     3.05
4        0.5986   0.5789       0.6197     0.7306     3.11
5        0.6970   0.7541       0.6479     0.8174     3.83
6        0.5113   0.5574       0.4722     0.7098     3.11
7        0.3582   0.3810       0.3380     0.6073     3.88
8        0.2368   0.2222       0.2535     0.4751     3.91
9        0.7101   0.7313       0.6901     0.8190     3.12
10       0.6759   0.6622       0.6901     0.7873     3.84
11       0.5210   0.6458       0.4366     0.7421     3.90
12       0.1200   0.2069       0.0845     0.4014     3.89
13       0.8382   0.8769       0.8028     0.9005     3.13
14       0.3871   0.4528       0.3380     0.6561     3.88
15       0.6970   0.7541       0.6479     0.8190     3.05
16       0.7612   0.8095       0.7183     0.7808     3.03
17       0.4643   0.6341       0.3662     0.5890     3.10
18       0.7879   0.8525       0.7324     0.8082     3.07
21       0.3750   0.3600       0.3913     0.5946     4.11
22       0.1905   0.1500       0.2609     0.3108     4.16
31       0.6387   0.7600       0.5507     0.6993     3.13
32       0.6400   0.7143       0.5797     0.6853     3.12
33       0.4220   0.5750       0.3333     0.5625     3.23
34       0.6222   0.6364       0.6087     0.6434     3.13
41       0.4626   0.4416       0.4857     0.4589     3.79
42       0.3556   0.3636       0.3478     0.4423     3.25
43       0.2963   0.2581       0.3478     0.2830     3.89
45       0.4040   0.6897       0.2857     0.5874     4.00
51       0.7613   0.6941       0.8429     0.7431     3.80
52       0.6964   0.9286       0.5571     0.7639     3.83
53       0.6571   0.6571       0.6571     0.6667     3.94
54       0.3864   0.9444       0.2429     0.6224     4.03
61       0.0541   0.0714       0.0435     0.3269     3.25
62       0.1481   0.1290       0.1739     0.1321     3.91
63       0.6795   0.6163       0.7571     0.6575     3.90
64       0.5538   0.6000       0.5143     0.6027     3.88
66       0.2034   0.2500       0.1714     0.3517     3.92
67       0.3622   0.4035       0.3286     0.4452     3.79
68       0.6067   0.5000       0.7714     0.5205     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5352   0.5278       0.5429     0.5510     28.14
