
Variant-level average across 5 folds - Epoch 5
Overall Results:
Macro-F1: 0.5495
Macro-Precision: 0.5494
Macro-Recall: 0.5502
Accuracy: 0.5614

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8375   0.7528       0.9437     0.8129     3.02
2        0.6711   0.6410       0.7042     0.7678     3.00
3        0.4839   0.5660       0.4225     0.7078     3.05
4        0.3333   0.3433       0.3239     0.5799     3.11
5        0.2442   0.2079       0.2958     0.4064     3.83
6        0.4167   0.4167       0.4167     0.6250     3.11
7        0.2458   0.2037       0.3099     0.3836     3.88
8        0.1119   0.1111       0.1127     0.4253     3.91
9        0.3609   0.3871       0.3380     0.6154     3.12
10       0.3333   0.7895       0.2113     0.7285     3.84
11       0.5803   0.4590       0.7887     0.6335     3.90
12       0.1053   0.1395       0.0845     0.3061     3.89
13       0.6769   0.7458       0.6197     0.8100     3.13
14       0.2414   0.2039       0.2958     0.4027     3.88
15       0.6667   0.6866       0.6479     0.7919     3.05
16       0.3860   0.5116       0.3099     0.5205     3.03
17       0.7799   0.7045       0.8732     0.7603     3.10
18       0.4310   0.5556       0.3521     0.5479     3.07
21       0.7727   0.8095       0.7391     0.8649     4.11
22       0.2222   0.1750       0.3043     0.3378     4.16
31       0.5505   0.7500       0.4348     0.6573     3.13
32       0.7395   0.8800       0.6377     0.7832     3.12
33       0.1374   0.1452       0.1304     0.2153     3.23
34       0.3871   0.4364       0.3478     0.4685     3.13
41       0.2092   0.1928       0.2286     0.1712     3.79
42       0.3913   0.3913       0.3913     0.4615     3.25
43       0.1923   0.1724       0.2174     0.2075     3.89
45       0.2093   0.5625       0.1286     0.5245     4.00
51       0.5507   0.5588       0.5429     0.5694     3.80
52       0.5366   0.4681       0.6286     0.4722     3.83
53       0.6294   0.6164       0.6429     0.6319     3.94
54       0.6774   0.5431       0.9000     0.5804     4.03
61       0.7826   0.7826       0.7826     0.8077     3.25
62       0.2456   0.2059       0.3043     0.1887     3.91
63       0.7239   0.6344       0.8429     0.6918     3.90
64       0.5509   0.4742       0.6571     0.4863     3.88
66       0.7030   0.6105       0.8286     0.6621     3.92
67       0.7515   0.6526       0.8857     0.7192     3.79
68       0.6517   0.5370       0.8286     0.5753     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5035   0.4932       0.5143     0.5170     28.14
