
Variant-level average across 5 folds - Epoch 44
Overall Results:
Macro-F1: 0.6175
Macro-Precision: 0.6174
Macro-Recall: 0.6206
Accuracy: 0.6248

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7571   0.7681       0.7465     0.7554     3.02
2        0.6667   0.5851       0.7746     0.7393     3.00
3        0.7763   0.7284       0.8310     0.8447     3.05
4        0.6618   0.6923       0.6338     0.7900     3.11
5        0.4276   0.4189       0.4366     0.6210     3.83
6        0.6341   0.5652       0.7222     0.7321     3.11
7        0.4509   0.3824       0.5493     0.5662     3.88
8        0.2194   0.2024       0.2394     0.4525     3.91
9        0.5752   0.5366       0.6197     0.7059     3.12
10       0.5455   0.6600       0.4648     0.7511     3.84
11       0.6441   0.5377       0.8028     0.7149     3.90
12       0.3750   0.4211       0.3380     0.4558     3.89
13       0.7972   0.7917       0.8028     0.8688     3.13
14       0.5000   0.4257       0.6056     0.6109     3.88
15       0.7898   0.7209       0.8732     0.8507     3.05
16       0.6615   0.7288       0.6056     0.6986     3.03
17       0.7770   0.7941       0.7606     0.7877     3.10
18       0.7552   0.7500       0.7606     0.7603     3.07
21       0.3810   0.4211       0.3478     0.6486     4.11
22       0.2388   0.1818       0.3478     0.3108     4.16
31       0.7832   0.7568       0.8116     0.7832     3.13
32       0.7737   0.7794       0.7681     0.7832     3.12
33       0.2121   0.2222       0.2029     0.2778     3.23
34       0.6567   0.6769       0.6377     0.6783     3.13
41       0.1806   0.1757       0.1857     0.1918     3.79
42       0.3265   0.3077       0.3478     0.3654     3.25
43       0.2909   0.2500       0.3478     0.2642     3.89
45       0.5385   0.5833       0.5000     0.5804     4.00
51       0.6184   0.5732       0.6714     0.5972     3.80
52       0.7413   0.7260       0.7571     0.7431     3.83
53       0.6013   0.5542       0.6571     0.5764     3.94
54       0.7313   0.7656       0.7000     0.7483     4.03
61       0.4211   0.5333       0.3478     0.5769     3.25
62       0.2545   0.2188       0.3043     0.2264     3.91
63       0.5949   0.5341       0.6714     0.5616     3.90
64       0.6043   0.6087       0.6000     0.6233     3.88
66       0.5000   0.4286       0.6000     0.4207     3.92
67       0.4706   0.4337       0.5143     0.4452     3.79
68       0.6417   0.5128       0.8571     0.5411     4.01
72       0.0000   0.0000       0.0000     0.0136     62.07
73       0.6173   0.5435       0.7143     0.5782     28.14
