
Variant-level average across 5 folds - Epoch 49
Overall Results:
Macro-F1: 0.6335
Macro-Precision: 0.6331
Macro-Recall: 0.6367
Accuracy: 0.6408

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8489   0.8676       0.8310     0.8489     3.02
2        0.7482   0.7647       0.7324     0.8341     3.00
3        0.7394   0.6489       0.8592     0.8037     3.05
4        0.6815   0.7188       0.6479     0.8037     3.11
5        0.4487   0.4118       0.4930     0.6073     3.83
6        0.7595   0.6977       0.8333     0.8304     3.11
7        0.4286   0.3514       0.5493     0.5251     3.88
8        0.2069   0.2027       0.2113     0.4796     3.91
9        0.6980   0.6667       0.7324     0.7964     3.12
10       0.6190   0.7091       0.5493     0.7828     3.84
11       0.6321   0.5000       0.8592     0.6787     3.90
12       0.4538   0.5625       0.3803     0.5578     3.89
13       0.6797   0.6341       0.7324     0.7783     3.13
14       0.4783   0.3894       0.6197     0.5656     3.88
15       0.7081   0.6333       0.8028     0.7873     3.05
16       0.7812   0.8772       0.7042     0.8082     3.03
17       0.8429   0.8551       0.8310     0.8493     3.10
18       0.7519   0.8065       0.7042     0.7740     3.07
21       0.6383   0.6250       0.6522     0.7703     4.11
22       0.1091   0.0938       0.1304     0.3378     4.16
31       0.8493   0.8052       0.8986     0.8462     3.13
32       0.7424   0.7778       0.7101     0.7622     3.12
33       0.2424   0.2540       0.2319     0.3056     3.23
34       0.7407   0.7576       0.7246     0.7552     3.13
41       0.2632   0.2439       0.2857     0.2329     3.79
42       0.1739   0.1739       0.1739     0.2692     3.25
43       0.3333   0.2903       0.3913     0.3208     3.89
45       0.5000   0.7105       0.3857     0.6224     4.00
51       0.6211   0.5495       0.7143     0.5764     3.80
52       0.6232   0.6324       0.6143     0.6389     3.83
53       0.5600   0.5250       0.6000     0.5417     3.94
54       0.7432   0.7051       0.7857     0.7343     4.03
61       0.6383   0.6250       0.6522     0.6731     3.25
62       0.2308   0.2069       0.2609     0.2453     3.91
63       0.5093   0.4505       0.5857     0.4589     3.90
64       0.7007   0.7164       0.6857     0.7192     3.88
66       0.5965   0.5050       0.7286     0.5241     3.92
67       0.5185   0.4565       0.6000     0.4658     3.79
68       0.6012   0.5269       0.7000     0.5548     4.01
72       0.0000   0.0000       0.0000     0.0136     62.07
73       0.5921   0.5488       0.6429     0.5782     28.14
