
Sample-level average across 5 folds - Epoch 15
Overall Results:
Macro-F1: 0.6955
Macro-Precision: 0.6955
Macro-Recall: 0.7020
Accuracy: 0.6998

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7943   0.8000       0.7887     0.7914     3.02
2        0.6747   0.5895       0.7887     0.7441     3.00
3        0.7101   0.6122       0.8451     0.7763     3.05
4        0.7568   0.7273       0.7887     0.8356     3.11
5        0.6494   0.6024       0.7042     0.7534     3.83
6        0.6490   0.6203       0.6806     0.7634     3.11
7        0.5395   0.5062       0.5775     0.6804     3.88
8        0.6174   0.5897       0.6479     0.7421     3.91
9        0.6753   0.6265       0.7324     0.7738     3.12
10       0.5828   0.5500       0.6197     0.7149     3.84
11       0.6506   0.5684       0.7606     0.7376     3.90
12       0.6250   0.7018       0.5634     0.6735     3.89
13       0.7375   0.6629       0.8310     0.8100     3.13
14       0.6347   0.5521       0.7465     0.7240     3.88
15       0.7101   0.6122       0.8451     0.7783     3.05
16       0.7591   0.7879       0.7324     0.7740     3.03
17       0.7755   0.7500       0.8028     0.7740     3.10
18       0.8219   0.8000       0.8451     0.8219     3.07
21       0.3846   0.3448       0.4348     0.5676     4.11
22       0.4800   0.4444       0.5217     0.6486     4.16
31       0.7755   0.7308       0.8261     0.7692     3.13
32       0.7376   0.7222       0.7536     0.7413     3.12
33       0.6000   0.5556       0.6522     0.5833     3.23
34       0.7552   0.7297       0.7826     0.7552     3.13
41       0.5478   0.4943       0.6143     0.5137     3.79
42       0.5882   0.5357       0.6522     0.5962     3.25
43       0.5818   0.5000       0.6957     0.5660     3.89
45       0.5634   0.5556       0.5714     0.5664     4.00
51       0.6795   0.6163       0.7571     0.6528     3.80
52       0.7568   0.7179       0.8000     0.7500     3.83
53       0.7020   0.6543       0.7571     0.6875     3.94
54       0.7013   0.6429       0.7714     0.6783     4.03
61       0.6809   0.6667       0.6957     0.7115     3.25
62       0.4444   0.3871       0.5217     0.4340     3.91
63       0.5987   0.5402       0.6714     0.5685     3.90
64       0.7020   0.6543       0.7571     0.6918     3.88
66       0.6994   0.6129       0.8143     0.6621     3.92
67       0.6203   0.5568       0.7000     0.5890     3.79
68       0.6027   0.5789       0.6286     0.6027     4.01
72       0.4387   0.4000       0.4857     0.4082     62.07
73       0.5325   0.4881       0.5857     0.5102     28.14
