
Variant-level average across 5 folds - Epoch 9
Overall Results:
Macro-F1: 0.5795
Macro-Precision: 0.5795
Macro-Recall: 0.5796
Accuracy: 0.5939

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6984   0.8000       0.6197     0.7266     3.02
2        0.5867   0.5570       0.6197     0.7062     3.00
3        0.6026   0.5529       0.6620     0.7169     3.05
4        0.6179   0.7308       0.5352     0.7854     3.11
5        0.4342   0.4074       0.4648     0.6073     3.83
6        0.5405   0.5263       0.5556     0.6964     3.11
7        0.3462   0.3176       0.3803     0.5342     3.88
8        0.0276   0.0270       0.0282     0.3620     3.91
9        0.5625   0.5056       0.6338     0.6833     3.12
10       0.5455   0.6600       0.4648     0.7511     3.84
11       0.5625   0.5056       0.6338     0.6833     3.90
12       0.3411   0.3793       0.3099     0.4218     3.89
13       0.5373   0.5714       0.5070     0.7195     3.13
14       0.3129   0.3026       0.3239     0.5430     3.88
15       0.6125   0.5506       0.6901     0.7195     3.05
16       0.6567   0.6984       0.6197     0.6849     3.03
17       0.7581   0.8868       0.6620     0.7945     3.10
18       0.6074   0.6406       0.5775     0.6370     3.07
21       0.4091   0.4286       0.3913     0.6486     4.11
22       0.1923   0.1724       0.2174     0.4324     4.16
31       0.6260   0.6613       0.5942     0.6573     3.13
32       0.7050   0.7000       0.7101     0.7133     3.12
33       0.3111   0.3182       0.3043     0.3542     3.23
34       0.6906   0.6857       0.6957     0.6993     3.13
41       0.2703   0.2564       0.2857     0.2603     3.79
42       0.1951   0.2222       0.1739     0.3654     3.25
43       0.4231   0.3793       0.4783     0.4340     3.89
45       0.4779   0.6279       0.3857     0.5874     4.00
51       0.6267   0.5875       0.6714     0.6111     3.80
52       0.6475   0.6522       0.6429     0.6597     3.83
53       0.5594   0.5479       0.5714     0.5625     3.94
54       0.6720   0.7636       0.6000     0.7133     4.03
61       0.3590   0.4375       0.3043     0.5192     3.25
62       0.2609   0.2609       0.2609     0.3585     3.91
63       0.5306   0.5065       0.5571     0.5274     3.90
64       0.6056   0.5972       0.6143     0.6164     3.88
66       0.4228   0.4906       0.3714     0.5103     3.92
67       0.4336   0.4247       0.4429     0.4452     3.79
68       0.6386   0.5521       0.7571     0.5890     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4575   0.4217       0.5000     0.4354     28.14
