
Sample-level average across 5 folds - Epoch 13
Overall Results:
Macro-F1: 0.6657
Macro-Precision: 0.6685
Macro-Recall: 0.6641
Accuracy: 0.6813

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6271   0.7872       0.5211     0.6835     3.02
2        0.5672   0.6032       0.5352     0.7251     3.00
3        0.6575   0.6400       0.6761     0.7717     3.05
4        0.5556   0.6364       0.4930     0.7443     3.11
5        0.5714   0.5797       0.5634     0.7260     3.83
6        0.5882   0.6250       0.5556     0.7500     3.11
7        0.5298   0.5000       0.5634     0.6758     3.88
8        0.5354   0.6071       0.4789     0.7330     3.91
9        0.5180   0.5294       0.5070     0.6968     3.12
10       0.5373   0.5714       0.5070     0.7195     3.84
11       0.6395   0.6184       0.6620     0.7602     3.90
12       0.6500   0.7959       0.5493     0.7143     3.89
13       0.6107   0.6667       0.5634     0.7692     3.13
14       0.6483   0.6351       0.6620     0.7692     3.88
15       0.5850   0.5658       0.6056     0.7240     3.05
16       0.6774   0.7925       0.5915     0.7260     3.03
17       0.6613   0.7736       0.5775     0.7123     3.10
18       0.6080   0.7037       0.5352     0.6644     3.07
21       0.5581   0.6000       0.5217     0.7432     4.11
22       0.4706   0.4286       0.5217     0.6351     4.16
31       0.6614   0.7241       0.6087     0.6993     3.13
32       0.7059   0.7164       0.6957     0.7203     3.12
33       0.4806   0.5167       0.4493     0.5347     3.23
34       0.7424   0.7778       0.7101     0.7622     3.13
41       0.5235   0.4937       0.5571     0.5137     3.79
42       0.4865   0.6429       0.3913     0.6346     3.25
43       0.4706   0.4286       0.5217     0.4906     3.89
45       0.5362   0.5441       0.5286     0.5524     4.00
51       0.6471   0.6667       0.6286     0.6667     3.80
52       0.6912   0.7121       0.6714     0.7083     3.83
53       0.6142   0.6842       0.5571     0.6597     3.94
54       0.6809   0.6761       0.6857     0.6853     4.03
61       0.5333   0.5455       0.5217     0.5962     3.25
62       0.3922   0.3571       0.4348     0.4151     3.91
63       0.5294   0.5455       0.5143     0.5616     3.90
64       0.6567   0.6875       0.6286     0.6849     3.88
66       0.5972   0.5811       0.6143     0.6000     3.92
67       0.6087   0.6176       0.6000     0.6301     3.79
68       0.6405   0.5904       0.7000     0.6233     4.01
72       0.4741   0.4923       0.4571     0.5170     62.07
73       0.4593   0.4769       0.4429     0.5034     28.14
