
Variant-level average across 5 folds - Epoch 69
Overall Results:
Macro-F1: 0.6113
Macro-Precision: 0.6109
Macro-Recall: 0.6131
Accuracy: 0.6208

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8467   0.8788       0.8169     0.8489     3.02
2        0.6548   0.5670       0.7746     0.7251     3.00
3        0.7432   0.7143       0.7746     0.8265     3.05
4        0.6014   0.5972       0.6056     0.7397     3.11
5        0.4189   0.4026       0.4366     0.6073     3.83
6        0.6353   0.5510       0.7500     0.7232     3.11
7        0.3636   0.3191       0.4225     0.5205     3.88
8        0.0260   0.0241       0.0282     0.3213     3.91
9        0.5366   0.4731       0.6197     0.6561     3.12
10       0.5000   0.7297       0.3803     0.7557     3.84
11       0.6456   0.5862       0.7183     0.7466     3.90
12       0.3212   0.3333       0.3099     0.3673     3.89
13       0.8000   0.7595       0.8451     0.8643     3.13
14       0.4277   0.3864       0.4789     0.5882     3.88
15       0.7682   0.7250       0.8169     0.8416     3.05
16       0.5736   0.6379       0.5211     0.6233     3.03
17       0.8219   0.8000       0.8451     0.8219     3.10
18       0.6667   0.6220       0.7183     0.6507     3.07
21       0.6222   0.6364       0.6087     0.7703     4.11
22       0.3175   0.2500       0.4348     0.4189     4.16
31       0.7761   0.8000       0.7536     0.7902     3.13
32       0.8514   0.7975       0.9130     0.8462     3.12
33       0.1600   0.1786       0.1449     0.2708     3.23
34       0.6357   0.6833       0.5942     0.6713     3.13
41       0.2483   0.2400       0.2571     0.2534     3.79
42       0.3830   0.3750       0.3913     0.4423     3.25
43       0.2692   0.2414       0.3043     0.2830     3.89
45       0.5693   0.5821       0.5571     0.5874     4.00
51       0.5986   0.5714       0.6286     0.5903     3.80
52       0.7763   0.7195       0.8429     0.7639     3.83
53       0.6154   0.6027       0.6286     0.6181     3.94
54       0.7634   0.8197       0.7143     0.7832     4.03
61       0.4500   0.5294       0.3913     0.5769     3.25
62       0.3600   0.3333       0.3913     0.3962     3.91
63       0.6438   0.6184       0.6714     0.6438     3.90
64       0.5874   0.5753       0.6000     0.5959     3.88
66       0.3308   0.3492       0.3143     0.3862     3.92
67       0.4768   0.4444       0.5143     0.4589     3.79
68       0.6328   0.5234       0.8000     0.5548     4.01
72       0.0000   0.0000       0.0000     0.0136     62.07
73       0.5303   0.5645       0.5000     0.5782     28.14
