
Sample-level average across 5 folds - Epoch 33
Overall Results:
Macro-F1: 0.9341
Macro-Precision: 0.9365
Macro-Recall: 0.9321
Accuracy: 0.9361

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     2.03
2        0.9846   0.9697       1.0000     0.9907     2.06
3        1.0000   1.0000       1.0000     1.0000     2.05
4        1.0000   1.0000       1.0000     1.0000     2.08
5        0.8864   0.8667       0.9070     0.9281     2.95
6        0.9888   1.0000       0.9778     0.9931     2.08
7        0.8842   0.8936       0.8750     0.9276     2.92
8        0.7872   0.7551       0.8222     0.8582     3.18
9        0.9890   0.9783       1.0000     0.9931     2.07
10       0.9767   0.9767       0.9767     0.9856     2.96
11       0.9231   0.9130       0.9333     0.9504     3.18
12       0.6239   0.8500       0.4928     0.6963     3.07
13       0.9778   0.9565       1.0000     0.9861     2.10
14       0.9011   0.9535       0.8542     0.9408     2.93
15       0.9846   0.9697       1.0000     0.9911     2.04
16       1.0000   1.0000       1.0000     1.0000     2.04
17       1.0000   1.0000       1.0000     1.0000     2.24
18       1.0000   1.0000       1.0000     1.0000     2.06
21       0.9318   0.9535       0.9111     0.9420     2.32
22       0.9721   0.9775       0.9667     0.9758     2.63
31       1.0000   1.0000       1.0000     1.0000     2.04
32       1.0000   1.0000       1.0000     1.0000     2.43
33       0.9302   0.9524       0.9091     0.9545     2.88
34       0.9394   0.9118       0.9688     0.9444     2.01
41       0.9425   0.9762       0.9111     0.9405     1.85
42       1.0000   1.0000       1.0000     1.0000     1.70
43       0.8378   0.8158       0.8611     0.8889     2.90
45       0.9091   0.9302       0.8889     0.9048     1.96
51       0.9775   0.9886       0.9667     0.9762     1.85
52       0.9831   1.0000       0.9667     0.9821     1.86
53       0.9773   1.0000       0.9556     0.9762     1.98
54       0.9721   0.9775       0.9667     0.9702     2.10
61       0.9647   0.9535       0.9762     0.9630     1.72
62       0.6769   0.7586       0.6111     0.8056     2.90
63       0.9231   0.9176       0.9286     0.9198     2.48
64       0.8927   0.8495       0.9405     0.8827     2.49
66       0.8623   0.8675       0.8571     0.8580     2.49
67       0.9927   1.0000       0.9855     0.9926     2.01
68       0.9721   0.9775       0.9667     0.9702     1.96
72       0.4776   0.5714       0.4103     0.7009     59.42
73       0.4194   0.5652       0.3333     0.6923     26.30
83       0.8308   0.9310       0.7500     0.8981     2.82
84       0.8529   0.9062       0.8056     0.9074     2.80
