
Sample-level average across 5 folds - Epoch 2
Overall Results:
Macro-F1: 0.8654
Macro-Precision: 0.8650
Macro-Recall: 0.8658
Accuracy: 0.8687

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.9846   0.9697       1.0000     0.9861     2.03
2        0.9118   0.8611       0.9688     0.9444     2.06
3        0.9697   0.9412       1.0000     0.9821     2.05
4        0.9890   0.9783       1.0000     0.9931     2.08
5        0.7957   0.7400       0.8605     0.8633     2.95
6        0.9677   0.9375       1.0000     0.9793     2.08
7        0.8247   0.8163       0.8333     0.8882     2.92
8        0.8333   0.7843       0.8889     0.8865     3.18
9        0.9574   0.9184       1.0000     0.9724     2.07
10       0.8511   0.7843       0.9302     0.8993     2.96
11       0.9032   0.8750       0.9333     0.9362     3.18
12       0.4255   0.8000       0.2899     0.6000     3.07
13       0.9231   0.8936       0.9545     0.9514     2.10
14       0.8387   0.8667       0.8125     0.9013     2.93
15       0.9846   0.9697       1.0000     0.9911     2.04
16       0.9846   0.9697       1.0000     0.9861     2.04
17       0.9677   0.9375       1.0000     0.9697     2.24
18       0.9846   0.9697       1.0000     0.9861     2.06
21       0.8649   0.8421       0.8889     0.8792     2.32
22       0.8671   0.9036       0.8333     0.8889     2.63
31       1.0000   1.0000       1.0000     1.0000     2.04
32       0.9888   0.9778       1.0000     0.9891     2.43
33       0.8636   0.8636       0.8636     0.9091     2.88
34       0.9538   0.9394       0.9688     0.9583     2.01
41       0.8161   0.8452       0.7889     0.8095     1.85
42       0.8715   0.8211       0.9286     0.8580     1.70
43       0.7253   0.6000       0.9167     0.7685     2.90
45       0.7845   0.7802       0.7889     0.7679     1.96
51       0.8916   0.9737       0.8222     0.8929     1.85
52       0.9186   0.9634       0.8778     0.9167     1.86
53       0.9180   0.9032       0.9333     0.9107     1.98
54       0.8602   0.8333       0.8889     0.8452     2.10
61       0.8293   0.8500       0.8095     0.8272     1.72
62       0.5349   0.4600       0.6389     0.6296     2.90
63       0.8588   0.8172       0.9048     0.8457     2.48
64       0.8111   0.7604       0.8690     0.7901     2.49
66       0.7865   0.7447       0.8333     0.7654     2.49
67       0.8837   0.9500       0.8261     0.8889     2.01
68       0.8696   0.8511       0.8889     0.8571     1.96
72       0.3607   0.5000       0.2821     0.6667     59.42
73       0.4211   0.4324       0.4103     0.6239     26.30
83       0.7463   0.8065       0.6944     0.8426     2.82
84       0.6866   0.7419       0.6389     0.8056     2.80
