
Sample-level average across 5 folds - Epoch 22
Overall Results:
Macro-F1: 0.9370
Macro-Precision: 0.9364
Macro-Recall: 0.9377
Accuracy: 0.9385

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     2.03
2        0.9697   0.9412       1.0000     0.9815     2.06
3        1.0000   1.0000       1.0000     1.0000     2.05
4        1.0000   1.0000       1.0000     1.0000     2.08
5        0.9130   0.8571       0.9767     0.9424     2.95
6        1.0000   1.0000       1.0000     1.0000     2.08
7        0.8687   0.8431       0.8958     0.9145     2.92
8        0.8571   0.7925       0.9333     0.9007     3.18
9        1.0000   1.0000       1.0000     1.0000     2.07
10       0.9318   0.9111       0.9535     0.9568     2.96
11       0.9130   0.8936       0.9333     0.9433     3.18
12       0.7414   0.9149       0.6232     0.7778     3.07
13       0.9888   0.9778       1.0000     0.9931     2.10
14       0.8866   0.8776       0.8958     0.9276     2.93
15       1.0000   1.0000       1.0000     1.0000     2.04
16       1.0000   1.0000       1.0000     1.0000     2.04
17       0.9836   0.9677       1.0000     0.9848     2.24
18       1.0000   1.0000       1.0000     1.0000     2.06
21       0.9326   0.9432       0.9222     0.9420     2.32
22       0.9663   0.9773       0.9556     0.9710     2.63
31       1.0000   1.0000       1.0000     1.0000     2.04
32       1.0000   1.0000       1.0000     1.0000     2.43
33       0.8889   0.8696       0.9091     0.9242     2.88
34       0.9538   0.9394       0.9688     0.9583     2.01
41       0.9545   0.9767       0.9333     0.9524     1.85
42       0.9825   0.9655       1.0000     0.9815     1.70
43       0.8493   0.8378       0.8611     0.8981     2.90
45       0.9462   0.9167       0.9778     0.9405     1.96
51       0.9889   0.9889       0.9889     0.9881     1.85
52       1.0000   1.0000       1.0000     1.0000     1.86
53       0.9832   0.9888       0.9778     0.9821     1.98
54       0.9721   0.9775       0.9667     0.9702     2.10
61       0.9419   0.9205       0.9643     0.9383     1.72
62       0.6757   0.6579       0.6944     0.7778     2.90
63       0.9357   0.9195       0.9524     0.9321     2.48
64       0.8764   0.8298       0.9286     0.8642     2.49
66       0.8851   0.8556       0.9167     0.8765     2.49
67       0.9855   0.9855       0.9855     0.9852     2.01
68       0.9890   0.9783       1.0000     0.9881     1.96
72       0.5570   0.5500       0.5641     0.7009     59.42
73       0.5526   0.5676       0.5385     0.7094     26.30
83       0.7714   0.7941       0.7500     0.8519     2.82
84       0.8286   0.8529       0.8056     0.8889     2.80
