
Variant-level average across 5 folds - Epoch 33
Overall Results:
Macro-F1: 0.8526
Macro-Precision: 0.8518
Macro-Recall: 0.8535
Accuracy: 0.8560

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.9697   0.9412       1.0000     0.9722     2.03
2        0.9846   0.9697       1.0000     0.9907     2.06
3        0.9697   0.9412       1.0000     0.9821     2.05
4        1.0000   1.0000       1.0000     1.0000     2.08
5        0.8602   0.8000       0.9302     0.9065     2.95
6        1.0000   1.0000       1.0000     1.0000     2.08
7        0.8704   0.7833       0.9792     0.9079     2.92
8        0.7048   0.6167       0.8222     0.7801     3.18
9        1.0000   1.0000       1.0000     1.0000     2.07
10       0.9130   0.8571       0.9767     0.9424     2.96
11       0.6549   0.5441       0.8222     0.7234     3.18
12       0.0606   0.1000       0.0435     0.3111     3.07
13       1.0000   1.0000       1.0000     1.0000     2.10
14       0.8421   0.8511       0.8333     0.9013     2.93
15       1.0000   1.0000       1.0000     1.0000     2.04
16       1.0000   1.0000       1.0000     1.0000     2.04
17       1.0000   1.0000       1.0000     1.0000     2.24
18       0.9846   0.9697       1.0000     0.9861     2.06
21       0.8177   0.8132       0.8222     0.8406     2.32
22       0.8571   0.9231       0.8000     0.8841     2.63
31       1.0000   1.0000       1.0000     1.0000     2.04
32       1.0000   1.0000       1.0000     1.0000     2.43
33       0.7660   0.7200       0.8182     0.8333     2.88
34       0.9538   0.9394       0.9688     0.9583     2.01
41       0.8864   0.9070       0.8667     0.8810     1.85
42       0.9136   0.9487       0.8810     0.9136     1.70
43       0.6234   0.5854       0.6667     0.7315     2.90
45       0.8434   0.9211       0.7778     0.8452     1.96
51       1.0000   1.0000       1.0000     1.0000     1.85
52       1.0000   1.0000       1.0000     1.0000     1.86
53       0.9888   1.0000       0.9778     0.9881     1.98
54       0.9503   0.9451       0.9556     0.9464     2.10
61       0.8939   0.8421       0.9524     0.8827     1.72
62       0.3095   0.2708       0.3611     0.4630     2.90
63       0.8816   0.9853       0.7976     0.8889     2.48
64       0.8516   0.9296       0.7857     0.8580     2.49
66       0.7209   0.7045       0.7381     0.7037     2.49
67       0.9008   0.9516       0.8551     0.9037     2.01
68       0.9375   0.8824       1.0000     0.9286     1.96
72       0.0000   0.0000       0.0000     0.2906     59.42
73       0.0000   0.0000       0.0000     0.1197     26.30
83       0.7879   0.8667       0.7222     0.8704     2.82
84       0.5412   0.4694       0.6389     0.6389     2.80
