
Sample-level average across 5 folds - Epoch 17
Overall Results:
Macro-F1: 0.9243
Macro-Precision: 0.9233
Macro-Recall: 0.9255
Accuracy: 0.9261

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     2.03
2        0.9697   0.9412       1.0000     0.9815     2.06
3        0.9846   0.9697       1.0000     0.9911     2.05
4        1.0000   1.0000       1.0000     1.0000     2.08
5        0.8913   0.8367       0.9535     0.9281     2.95
6        0.9890   0.9783       1.0000     0.9931     2.08
7        0.8421   0.8511       0.8333     0.9013     2.92
8        0.8119   0.7321       0.9111     0.8652     3.18
9        0.9783   0.9574       1.0000     0.9862     2.07
10       0.9348   0.8776       1.0000     0.9568     2.96
11       0.9130   0.8936       0.9333     0.9433     3.18
12       0.7027   0.9286       0.5652     0.7556     3.07
13       0.9778   0.9565       1.0000     0.9861     2.10
14       0.8602   0.8889       0.8333     0.9145     2.93
15       1.0000   1.0000       1.0000     1.0000     2.04
16       0.9846   0.9697       1.0000     0.9861     2.04
17       1.0000   1.0000       1.0000     1.0000     2.24
18       1.0000   1.0000       1.0000     1.0000     2.06
21       0.9348   0.9149       0.9556     0.9420     2.32
22       0.9305   0.8969       0.9667     0.9372     2.63
31       1.0000   1.0000       1.0000     1.0000     2.04
32       0.9778   0.9565       1.0000     0.9783     2.43
33       0.9130   0.8750       0.9545     0.9394     2.88
34       0.9697   0.9412       1.0000     0.9722     2.01
41       0.9545   0.9767       0.9333     0.9524     1.85
42       0.9825   0.9655       1.0000     0.9815     1.70
43       0.8108   0.7895       0.8333     0.8704     2.90
45       0.8947   0.8500       0.9444     0.8810     1.96
51       0.9889   0.9889       0.9889     0.9881     1.85
52       0.9888   1.0000       0.9778     0.9881     1.86
53       0.9721   0.9775       0.9667     0.9702     1.98
54       0.9667   0.9667       0.9667     0.9643     2.10
61       0.9364   0.9101       0.9643     0.9321     1.72
62       0.6579   0.6250       0.6944     0.7593     2.90
63       0.9249   0.8989       0.9524     0.9198     2.48
64       0.8506   0.8222       0.8810     0.8395     2.49
66       0.8736   0.8444       0.9048     0.8642     2.49
67       0.9778   1.0000       0.9565     0.9778     2.01
68       0.9355   0.9062       0.9667     0.9286     1.96
72       0.5250   0.5122       0.5385     0.6752     59.42
73       0.4928   0.5667       0.4359     0.7009     26.30
83       0.8451   0.8571       0.8333     0.8981     2.82
84       0.7429   0.7647       0.7222     0.8333     2.80
