
Variant-level average across 5 folds - Epoch 41
Overall Results:
Macro-F1: 0.8441
Macro-Precision: 0.8426
Macro-Recall: 0.8463
Accuracy: 0.8472

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     2.03
2        1.0000   1.0000       1.0000     1.0000     2.06
3        1.0000   1.0000       1.0000     1.0000     2.05
4        1.0000   1.0000       1.0000     1.0000     2.08
5        0.8916   0.9250       0.8605     0.9353     2.95
6        0.9890   0.9783       1.0000     0.9931     2.08
7        0.6923   0.6429       0.7500     0.7895     2.92
8        0.6767   0.5114       1.0000     0.6950     3.18
9        0.9888   1.0000       0.9778     0.9931     2.07
10       0.9231   0.8750       0.9767     0.9496     2.96
11       0.8000   0.6769       0.9778     0.8440     3.18
12       0.0759   0.3000       0.0435     0.4593     3.07
13       0.9888   0.9778       1.0000     0.9931     2.10
14       0.8649   0.7619       1.0000     0.9013     2.93
15       1.0000   1.0000       1.0000     1.0000     2.04
16       1.0000   1.0000       1.0000     1.0000     2.04
17       1.0000   1.0000       1.0000     1.0000     2.24
18       1.0000   1.0000       1.0000     1.0000     2.06
21       0.7602   0.8025       0.7222     0.8019     2.32
22       0.9080   0.9405       0.8778     0.9227     2.63
31       1.0000   1.0000       1.0000     1.0000     2.04
32       0.9655   0.9767       0.9545     0.9674     2.43
33       0.7826   0.7500       0.8182     0.8485     2.88
34       0.9538   0.9394       0.9688     0.9583     2.01
41       0.7168   0.7470       0.6889     0.7083     1.85
42       0.8636   0.8261       0.9048     0.8519     1.70
43       0.7838   0.7632       0.8056     0.8519     2.90
45       0.8022   0.7935       0.8111     0.7857     1.96
51       0.9718   0.9885       0.9556     0.9702     1.85
52       1.0000   1.0000       1.0000     1.0000     1.86
53       0.9157   1.0000       0.8444     0.9167     1.98
54       0.8902   0.9277       0.8556     0.8869     2.10
61       0.8333   0.7407       0.9524     0.8025     1.72
62       0.3571   0.3125       0.4167     0.5000     2.90
63       0.9880   1.0000       0.9762     0.9877     2.48
64       0.7333   0.6875       0.7857     0.7037     2.49
66       0.7222   0.6771       0.7738     0.6914     2.49
67       0.9313   0.9839       0.8841     0.9333     2.01
68       0.9474   0.9000       1.0000     0.9405     1.96
72       0.0000   0.0000       0.0000     0.2222     59.42
73       0.0000   0.0000       0.0000     0.1111     26.30
83       0.8148   0.7333       0.9167     0.8611     2.82
84       0.7887   0.8000       0.7778     0.8611     2.80
