
Variant-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.8511
Macro-Precision: 0.8544
Macro-Recall: 0.8487
Accuracy: 0.8560

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.9841   1.0000       0.9688     0.9861     2.03
2        0.9552   0.9143       1.0000     0.9722     2.06
3        0.9846   0.9697       1.0000     0.9911     2.05
4        0.9890   0.9783       1.0000     0.9931     2.08
5        0.8916   0.9250       0.8605     0.9353     2.95
6        1.0000   1.0000       1.0000     1.0000     2.08
7        0.7677   0.7451       0.7917     0.8487     2.92
8        0.6863   0.6140       0.7778     0.7730     3.18
9        0.9890   0.9783       1.0000     0.9931     2.07
10       0.8764   0.8478       0.9070     0.9209     2.96
11       0.6607   0.5522       0.8222     0.7305     3.18
12       0.0482   0.1429       0.0290     0.4148     3.07
13       1.0000   1.0000       1.0000     1.0000     2.10
14       0.8791   0.9302       0.8333     0.9276     2.93
15       1.0000   1.0000       1.0000     1.0000     2.04
16       1.0000   1.0000       1.0000     1.0000     2.04
17       1.0000   1.0000       1.0000     1.0000     2.24
18       1.0000   1.0000       1.0000     1.0000     2.06
21       0.6514   0.6706       0.6333     0.7053     2.32
22       0.8750   0.8953       0.8556     0.8937     2.63
31       1.0000   1.0000       1.0000     1.0000     2.04
32       0.9888   0.9778       1.0000     0.9891     2.43
33       0.8182   0.8182       0.8182     0.8788     2.88
34       0.9697   0.9412       1.0000     0.9722     2.01
41       0.8129   0.9692       0.7000     0.8274     1.85
42       0.8118   0.8023       0.8214     0.8025     1.70
43       0.7297   0.7105       0.7500     0.8148     2.90
45       0.6380   0.7123       0.5778     0.6488     1.96
51       0.9714   1.0000       0.9444     0.9702     1.85
52       0.9714   1.0000       0.9444     0.9702     1.86
53       0.9412   1.0000       0.8889     0.9405     1.98
54       0.9357   0.9877       0.8889     0.9345     2.10
61       0.9419   0.9205       0.9643     0.9383     1.72
62       0.1935   0.2308       0.1667     0.5370     2.90
63       0.9317   0.9740       0.8929     0.9321     2.48
64       0.8750   0.9211       0.8333     0.8765     2.49
66       0.7703   0.8906       0.6786     0.7901     2.49
67       0.9474   0.9844       0.9130     0.9481     2.01
68       0.9326   0.8738       1.0000     0.9226     1.96
72       0.0000   0.0000       0.0000     0.2564     59.42
73       0.0000   0.0000       0.0000     0.2650     26.30
83       0.8308   0.9310       0.7500     0.8981     2.82
84       0.7419   0.8846       0.6389     0.8519     2.80
