
Variant-level average across 5 folds - Epoch 42
Overall Results:
Macro-F1: 0.6148
Macro-Precision: 0.6154
Macro-Recall: 0.6144
Accuracy: 0.6298

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7746   0.7746       0.7746     0.7698     3.02
2        0.7451   0.6951       0.8028     0.8152     3.00
3        0.7383   0.7051       0.7746     0.8219     3.05
4        0.6202   0.6897       0.5634     0.7763     3.11
5        0.3876   0.4310       0.3521     0.6393     3.83
6        0.6757   0.6579       0.6944     0.7857     3.11
7        0.4242   0.3723       0.4930     0.5662     3.88
8        0.1692   0.1864       0.1549     0.5113     3.91
9        0.6197   0.6197       0.6197     0.7557     3.12
10       0.5574   0.6667       0.4789     0.7557     3.84
11       0.5833   0.5052       0.6901     0.6833     3.90
12       0.3158   0.4186       0.2535     0.4694     3.89
13       0.6892   0.6623       0.7183     0.7919     3.13
14       0.4845   0.4333       0.5493     0.6244     3.88
15       0.7114   0.6795       0.7465     0.8054     3.05
16       0.6612   0.8000       0.5634     0.7192     3.03
17       0.7077   0.7797       0.6479     0.7397     3.10
18       0.6963   0.7344       0.6620     0.7192     3.07
21       0.4500   0.5294       0.3913     0.7027     4.11
22       0.1091   0.0938       0.1304     0.3378     4.16
31       0.7353   0.7463       0.7246     0.7483     3.13
32       0.7402   0.8103       0.6812     0.7692     3.12
33       0.1562   0.1695       0.1449     0.2500     3.23
34       0.6341   0.7222       0.5652     0.6853     3.13
41       0.2537   0.2656       0.2429     0.3151     3.79
42       0.3182   0.3333       0.3043     0.4231     3.25
43       0.1702   0.1667       0.1739     0.2642     3.89
45       0.4423   0.6765       0.3286     0.5944     4.00
51       0.6093   0.5679       0.6571     0.5903     3.80
52       0.6667   0.7288       0.6143     0.7014     3.83
53       0.6040   0.5696       0.6429     0.5903     3.94
54       0.6992   0.8113       0.6143     0.7413     4.03
61       0.2500   0.2941       0.2174     0.4231     3.25
62       0.2083   0.2000       0.2174     0.2830     3.91
63       0.5139   0.5000       0.5286     0.5205     3.90
64       0.6861   0.7015       0.6714     0.7055     3.88
66       0.3636   0.3871       0.3429     0.4207     3.92
67       0.4476   0.4384       0.4571     0.4589     3.79
68       0.6316   0.5347       0.7714     0.5685     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.5960   0.5556       0.6429     0.5850     28.14
