
Sample-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.6903
Macro-Precision: 0.6892
Macro-Recall: 0.6939
Accuracy: 0.6969

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7887   0.7887       0.7887     0.7842     3.02
2        0.6579   0.6173       0.7042     0.7536     3.00
3        0.7250   0.6517       0.8169     0.7991     3.05
4        0.7361   0.7260       0.7465     0.8265     3.11
5        0.5957   0.6000       0.5915     0.7397     3.83
6        0.6623   0.6329       0.6944     0.7723     3.11
7        0.5828   0.5500       0.6197     0.7123     3.88
8        0.5897   0.5412       0.6479     0.7104     3.91
9        0.6709   0.6092       0.7465     0.7647     3.12
10       0.5931   0.5811       0.6056     0.7330     3.84
11       0.6545   0.5745       0.7606     0.7421     3.90
12       0.6512   0.7241       0.5915     0.6939     3.89
13       0.6154   0.5647       0.6761     0.7285     3.13
14       0.6746   0.5816       0.8028     0.7511     3.88
15       0.7170   0.6477       0.8028     0.7964     3.05
16       0.8148   0.8594       0.7746     0.8288     3.03
17       0.7586   0.7432       0.7746     0.7603     3.10
18       0.7891   0.7632       0.8169     0.7877     3.07
21       0.3684   0.4667       0.3043     0.6757     4.11
22       0.3478   0.3478       0.3478     0.5946     4.16
31       0.7027   0.6582       0.7536     0.6923     3.13
32       0.7347   0.6923       0.7826     0.7273     3.12
33       0.5606   0.5873       0.5362     0.5972     3.23
34       0.7463   0.7692       0.7246     0.7622     3.13
41       0.5732   0.5172       0.6429     0.5411     3.79
42       0.5417   0.5200       0.5652     0.5769     3.25
43       0.3922   0.3571       0.4348     0.4151     3.89
45       0.5306   0.5065       0.5571     0.5175     4.00
51       0.7123   0.6842       0.7429     0.7083     3.80
52       0.7034   0.6800       0.7286     0.7014     3.83
53       0.6573   0.6438       0.6714     0.6597     3.94
54       0.6849   0.6579       0.7143     0.6783     4.03
61       0.6000   0.5556       0.6522     0.6154     3.25
62       0.4706   0.4286       0.5217     0.4906     3.91
63       0.6069   0.5867       0.6286     0.6096     3.90
64       0.6154   0.6027       0.6286     0.6233     3.88
66       0.5828   0.5432       0.6286     0.5655     3.92
67       0.6294   0.6164       0.6429     0.6370     3.79
68       0.6536   0.6024       0.7143     0.6370     4.01
72       0.4552   0.4400       0.4714     0.4626     62.07
73       0.5385   0.4884       0.6000     0.5102     28.14
