
Sample-level average across 5 folds - Epoch 12
Overall Results:
Macro-F1: 0.6611
Macro-Precision: 0.6612
Macro-Recall: 0.6610
Accuracy: 0.6731

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6977   0.7759       0.6338     0.7194     3.02
2        0.6241   0.6286       0.6197     0.7488     3.00
3        0.5541   0.5325       0.5775     0.6986     3.05
4        0.6767   0.7258       0.6338     0.8037     3.11
5        0.5735   0.6000       0.5493     0.7352     3.83
6        0.6197   0.6286       0.6111     0.7589     3.11
7        0.5248   0.5286       0.5211     0.6941     3.88
8        0.5528   0.6538       0.4789     0.7511     3.91
9        0.5899   0.6029       0.5775     0.7421     3.12
10       0.5481   0.5781       0.5211     0.7240     3.84
11       0.5867   0.5570       0.6197     0.7195     3.90
12       0.5600   0.6481       0.4930     0.6259     3.89
13       0.5694   0.5616       0.5775     0.7195     3.13
14       0.6531   0.6316       0.6761     0.7692     3.88
15       0.6533   0.6203       0.6901     0.7647     3.05
16       0.6866   0.7302       0.6479     0.7123     3.03
17       0.6066   0.7255       0.5211     0.6712     3.10
18       0.6719   0.7544       0.6056     0.7123     3.07
21       0.5714   0.6316       0.5217     0.7568     4.11
22       0.5957   0.5833       0.6087     0.7432     4.16
31       0.6364   0.6667       0.6087     0.6643     3.13
32       0.6357   0.6833       0.5942     0.6713     3.12
33       0.5246   0.6038       0.4638     0.5972     3.23
34       0.6615   0.7049       0.6232     0.6923     3.13
41       0.6026   0.5465       0.6714     0.5753     3.79
42       0.5366   0.6111       0.4783     0.6346     3.25
43       0.4231   0.3793       0.4783     0.4340     3.89
45       0.6056   0.5972       0.6143     0.6084     4.00
51       0.6494   0.5952       0.7143     0.6250     3.80
52       0.6259   0.5974       0.6571     0.6181     3.83
53       0.5874   0.5753       0.6000     0.5903     3.94
54       0.6429   0.6429       0.6429     0.6503     4.03
61       0.4800   0.4444       0.5217     0.5000     3.25
62       0.4906   0.4333       0.5652     0.4906     3.91
63       0.6282   0.5698       0.7000     0.6027     3.90
64       0.6267   0.5875       0.6714     0.6164     3.88
66       0.5652   0.5735       0.5571     0.5862     3.92
67       0.5823   0.5227       0.6571     0.5479     3.79
68       0.6194   0.5647       0.6857     0.5959     4.01
72       0.4714   0.4714       0.4714     0.4966     62.07
73       0.4737   0.4390       0.5143     0.4558     28.14
