
Variant-level average across 5 folds - Epoch 26
Overall Results:
Macro-F1: 0.5658
Macro-Precision: 0.5765
Macro-Recall: 0.5785
Accuracy: 0.5667

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.9067   0.8608       0.9577     0.8993     3.02
2        0.5987   0.5465       0.6620     0.7014     3.00
3        0.6484   0.5315       0.8310     0.7078     3.05
4        0.5714   0.6545       0.5070     0.7534     3.11
5        0.2488   0.1884       0.3662     0.2831     3.83
6        0.6552   0.5588       0.7917     0.7321     3.11
7        0.3478   0.2516       0.5634     0.3151     3.88
8        0.1220   0.1075       0.1408     0.3484     3.91
9        0.5419   0.5000       0.5915     0.6787     3.12
10       0.5321   0.7632       0.4085     0.7692     3.84
11       0.5622   0.3933       0.9859     0.5068     3.90
12       0.4306   0.4247       0.4366     0.4422     3.89
13       0.6047   0.5149       0.7324     0.6923     3.13
14       0.3898   0.2788       0.6479     0.3484     3.88
15       0.6630   0.5455       0.8451     0.7240     3.05
16       0.6667   0.7031       0.6338     0.6918     3.03
17       0.8980   0.8684       0.9296     0.8973     3.10
18       0.6519   0.6875       0.6197     0.6781     3.07
21       0.8511   0.8333       0.8696     0.9054     4.11
22       0.3077   0.2381       0.4348     0.3919     4.16
31       0.7595   0.6742       0.8696     0.7343     3.13
32       0.7846   0.8361       0.7391     0.8042     3.12
33       0.2353   0.2143       0.2609     0.1875     3.23
34       0.6281   0.7308       0.5507     0.6853     3.13
41       0.2500   0.2222       0.2857     0.1781     3.79
42       0.4231   0.3793       0.4783     0.4231     3.25
43       0.2000   0.1852       0.2174     0.2453     3.89
45       0.5588   0.5758       0.5429     0.5804     4.00
51       0.5062   0.4457       0.5857     0.4444     3.80
52       0.5870   0.4737       0.7714     0.4722     3.83
53       0.5509   0.4742       0.6571     0.4792     3.94
54       0.6737   0.5333       0.9143     0.5664     4.03
61       0.8302   0.7333       0.9565     0.8269     3.25
62       0.4333   0.3514       0.5652     0.3585     3.91
63       0.4906   0.4382       0.5571     0.4452     3.90
64       0.7516   0.6782       0.8429     0.7329     3.88
66       0.6878   0.5462       0.9286     0.5931     3.92
67       0.7416   0.6111       0.9429     0.6849     3.79
68       0.6250   0.5189       0.7857     0.5479     4.01
72       0.0135   0.0128       0.0143     0.0068     62.07
73       0.5644   0.4946       0.6571     0.5170     28.14
