
Sample-level average across 5 folds - Epoch 43
Overall Results:
Macro-F1: 0.6895
Macro-Precision: 0.6917
Macro-Recall: 0.6881
Accuracy: 0.7030

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7445   0.7727       0.7183     0.7482     3.02
2        0.6577   0.6282       0.6901     0.7583     3.00
3        0.7222   0.7123       0.7324     0.8174     3.05
4        0.7007   0.7273       0.6761     0.8128     3.11
5        0.5652   0.5821       0.5493     0.7260     3.83
6        0.6338   0.6429       0.6250     0.7679     3.11
7        0.6015   0.6452       0.5634     0.7580     3.88
8        0.6286   0.6377       0.6197     0.7647     3.91
9        0.6483   0.6351       0.6620     0.7692     3.12
10       0.5985   0.6212       0.5775     0.7511     3.84
11       0.6667   0.6447       0.6901     0.7783     3.90
12       0.5528   0.6538       0.4789     0.6259     3.89
13       0.7050   0.7206       0.6901     0.8145     3.13
14       0.6621   0.6486       0.6761     0.7783     3.88
15       0.7114   0.6795       0.7465     0.8054     3.05
16       0.7344   0.8246       0.6620     0.7671     3.03
17       0.6772   0.7679       0.6056     0.7192     3.10
18       0.7556   0.7969       0.7183     0.7740     3.07
21       0.5405   0.7143       0.4348     0.7703     4.11
22       0.3000   0.3529       0.2609     0.6216     4.16
31       0.7143   0.7895       0.6522     0.7483     3.13
32       0.6923   0.7377       0.6522     0.7203     3.12
33       0.4786   0.5833       0.4058     0.5764     3.23
34       0.6880   0.7679       0.6232     0.7273     3.13
41       0.5248   0.5211       0.5286     0.5411     3.79
42       0.5116   0.5500       0.4783     0.5962     3.25
43       0.3750   0.3600       0.3913     0.4340     3.89
45       0.5674   0.5634       0.5714     0.5734     4.00
51       0.6269   0.6562       0.6000     0.6528     3.80
52       0.6667   0.6923       0.6429     0.6875     3.83
53       0.6277   0.6418       0.6143     0.6458     3.94
54       0.6418   0.6719       0.6143     0.6643     4.03
61       0.5455   0.5714       0.5217     0.6154     3.25
62       0.4490   0.4231       0.4783     0.4906     3.91
63       0.6154   0.6027       0.6286     0.6233     3.90
64       0.5693   0.5821       0.5571     0.5959     3.88
66       0.5874   0.5753       0.6000     0.5931     3.92
67       0.6222   0.6462       0.6000     0.6507     3.79
68       0.5507   0.5588       0.5429     0.5753     4.01
72       0.5072   0.5147       0.5000     0.5374     62.07
73       0.5535   0.4944       0.6286     0.5170     28.14
