
Variant-level average across 5 folds - Epoch 43
Overall Results:
Macro-F1: 0.6107
Macro-Precision: 0.6107
Macro-Recall: 0.6139
Accuracy: 0.6178

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7153   0.7424       0.6901     0.7194     3.02
2        0.6709   0.6092       0.7465     0.7536     3.00
3        0.7172   0.7027       0.7324     0.8128     3.05
4        0.6490   0.6125       0.6901     0.7580     3.11
5        0.3893   0.3718       0.4085     0.5845     3.83
6        0.5829   0.4951       0.7083     0.6741     3.11
7        0.4535   0.3861       0.5493     0.5708     3.88
8        0.2581   0.2381       0.2817     0.4796     3.91
9        0.6303   0.5532       0.7324     0.7240     3.12
10       0.5484   0.6415       0.4789     0.7466     3.84
11       0.6073   0.4833       0.8169     0.6606     3.90
12       0.2301   0.3095       0.1831     0.4082     3.89
13       0.7397   0.7200       0.7606     0.8281     3.13
14       0.4138   0.3495       0.5070     0.5385     3.88
15       0.7733   0.7342       0.8169     0.8462     3.05
16       0.7586   0.7432       0.7746     0.7603     3.03
17       0.7222   0.7123       0.7324     0.7260     3.10
18       0.7361   0.7260       0.7465     0.7397     3.07
21       0.5306   0.5000       0.5652     0.6892     4.11
22       0.1481   0.1290       0.1739     0.3784     4.16
31       0.7244   0.7931       0.6667     0.7552     3.13
32       0.7123   0.6753       0.7536     0.7063     3.12
33       0.2714   0.2676       0.2754     0.2917     3.23
34       0.6324   0.6418       0.6232     0.6503     3.13
41       0.2973   0.2821       0.3143     0.2877     3.79
42       0.4400   0.4074       0.4783     0.4615     3.25
43       0.3077   0.2759       0.3478     0.3208     3.89
45       0.5042   0.6122       0.4286     0.5874     4.00
51       0.7152   0.6667       0.7714     0.7014     3.80
52       0.6795   0.6163       0.7571     0.6528     3.83
53       0.6143   0.6143       0.6143     0.6250     3.94
54       0.6806   0.6622       0.7000     0.6783     4.03
61       0.5098   0.4643       0.5652     0.5192     3.25
62       0.3214   0.2727       0.3913     0.2830     3.91
63       0.6174   0.5823       0.6571     0.6096     3.90
64       0.5417   0.5270       0.5571     0.5479     3.88
66       0.5490   0.5060       0.6000     0.5241     3.92
67       0.5000   0.4744       0.5286     0.4932     3.79
68       0.6237   0.5000       0.8286     0.5205     4.01
72       0.0136   0.0130       0.0143     0.0136     62.07
73       0.5946   0.5641       0.6286     0.5918     28.14
