
Variant-level average across 5 folds - Epoch 46
Overall Results:
Macro-F1: 0.6124
Macro-Precision: 0.6122
Macro-Recall: 0.6151
Accuracy: 0.6203

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7947   0.7500       0.8451     0.7770     3.02
2        0.7296   0.6591       0.8169     0.7962     3.00
3        0.7027   0.6753       0.7324     0.7991     3.05
4        0.5946   0.5714       0.6197     0.7260     3.11
5        0.4027   0.3846       0.4225     0.5936     3.83
6        0.6443   0.6234       0.6667     0.7634     3.11
7        0.4530   0.3727       0.5775     0.5479     3.88
8        0.1944   0.1918       0.1972     0.4751     3.91
9        0.6164   0.6000       0.6338     0.7466     3.12
10       0.5833   0.7143       0.4930     0.7738     3.84
11       0.6030   0.4688       0.8451     0.6425     3.90
12       0.2957   0.3864       0.2394     0.4490     3.89
13       0.7500   0.7037       0.8028     0.8281     3.13
14       0.4382   0.3645       0.5493     0.5475     3.88
15       0.6993   0.6944       0.7042     0.8054     3.05
16       0.7213   0.8627       0.6197     0.7671     3.03
17       0.7838   0.7532       0.8169     0.7808     3.10
18       0.7231   0.7966       0.6620     0.7534     3.07
21       0.6364   0.6667       0.6087     0.7838     4.11
22       0.1270   0.1000       0.1739     0.2568     4.16
31       0.7077   0.7541       0.6667     0.7343     3.13
32       0.7023   0.7419       0.6667     0.7273     3.12
33       0.1719   0.1864       0.1594     0.2639     3.23
34       0.5821   0.6000       0.5652     0.6084     3.13
41       0.2914   0.2716       0.3143     0.2671     3.79
42       0.5098   0.4643       0.5652     0.5192     3.25
43       0.2745   0.2500       0.3043     0.3019     3.89
45       0.4921   0.5536       0.4429     0.5524     4.00
51       0.6410   0.5814       0.7143     0.6111     3.80
52       0.6164   0.5921       0.6429     0.6111     3.83
53       0.6667   0.6047       0.7429     0.6389     3.94
54       0.6963   0.7231       0.6714     0.7133     4.03
61       0.6809   0.6667       0.6957     0.7115     3.25
62       0.3019   0.2667       0.3478     0.3019     3.91
63       0.6405   0.5904       0.7000     0.6233     3.90
64       0.5658   0.5244       0.6143     0.5479     3.88
66       0.5490   0.5060       0.6000     0.5241     3.92
67       0.5098   0.4699       0.5571     0.4863     3.79
68       0.6383   0.5085       0.8571     0.5342     4.01
72       0.0000   0.0000       0.0000     0.0204     62.07
73       0.5714   0.5055       0.6571     0.5306     28.14
