
Sample-level average across 5 folds - Epoch 32
Overall Results:
Macro-F1: 0.6823
Macro-Precision: 0.6827
Macro-Recall: 0.6819
Accuracy: 0.6941

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7761   0.8254       0.7324     0.7842     3.02
2        0.5899   0.6029       0.5775     0.7299     3.00
3        0.6087   0.6269       0.5915     0.7534     3.05
4        0.6667   0.7031       0.6338     0.7945     3.11
5        0.6309   0.6026       0.6620     0.7489     3.83
6        0.6377   0.6667       0.6111     0.7768     3.11
7        0.5035   0.5000       0.5070     0.6758     3.88
8        0.6216   0.5974       0.6479     0.7466     3.91
9        0.6197   0.6197       0.6197     0.7557     3.12
10       0.6133   0.5823       0.6479     0.7376     3.84
11       0.6839   0.6310       0.7465     0.7783     3.90
12       0.6341   0.7500       0.5493     0.6939     3.89
13       0.6131   0.6364       0.5915     0.7602     3.13
14       0.6503   0.5761       0.7465     0.7421     3.88
15       0.6980   0.6667       0.7324     0.7964     3.05
16       0.7680   0.8889       0.6761     0.8014     3.03
17       0.6772   0.7679       0.6056     0.7192     3.10
18       0.7692   0.8475       0.7042     0.7945     3.07
21       0.4878   0.5556       0.4348     0.7162     4.11
22       0.5283   0.4667       0.6087     0.6622     4.16
31       0.6562   0.7119       0.6087     0.6923     3.13
32       0.6299   0.6897       0.5797     0.6713     3.12
33       0.5197   0.5690       0.4783     0.5764     3.23
34       0.7143   0.7895       0.6522     0.7483     3.13
41       0.5677   0.5176       0.6286     0.5411     3.79
42       0.5581   0.6000       0.5217     0.6346     3.25
43       0.4800   0.4444       0.5217     0.5094     3.89
45       0.5547   0.5672       0.5429     0.5734     4.00
51       0.6483   0.6267       0.6714     0.6458     3.80
52       0.6812   0.6912       0.6714     0.6944     3.83
53       0.6250   0.6897       0.5714     0.6667     3.94
54       0.6806   0.6622       0.7000     0.6783     4.03
61       0.4762   0.5263       0.4348     0.5769     3.25
62       0.4815   0.4194       0.5652     0.4717     3.91
63       0.5865   0.6190       0.5571     0.6233     3.90
64       0.6197   0.6111       0.6286     0.6301     3.88
66       0.5874   0.5753       0.6000     0.5931     3.92
67       0.5797   0.5882       0.5714     0.6027     3.79
68       0.6536   0.6024       0.7143     0.6370     4.01
72       0.4507   0.4444       0.4571     0.4694     62.07
73       0.5065   0.4643       0.5571     0.4830     28.14
