
Sample-level average across 5 folds - Epoch 46
Overall Results:
Macro-F1: 0.6910
Macro-Precision: 0.6913
Macro-Recall: 0.6908
Accuracy: 0.7022

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7737   0.8030       0.7465     0.7770     3.02
2        0.6712   0.6533       0.6901     0.7725     3.00
3        0.6667   0.6447       0.6901     0.7763     3.05
4        0.6667   0.7031       0.6338     0.7945     3.11
5        0.6056   0.6056       0.6056     0.7443     3.83
6        0.6250   0.6250       0.6250     0.7589     3.11
7        0.5926   0.6250       0.5634     0.7489     3.88
8        0.6111   0.6027       0.6197     0.7466     3.91
9        0.7211   0.6974       0.7465     0.8145     3.12
10       0.6250   0.6164       0.6338     0.7557     3.84
11       0.6194   0.5714       0.6761     0.7330     3.90
12       0.5938   0.6667       0.5352     0.6463     3.89
13       0.6906   0.7059       0.6761     0.8054     3.13
14       0.6358   0.6000       0.6761     0.7511     3.88
15       0.7083   0.6986       0.7183     0.8100     3.05
16       0.7612   0.8095       0.7183     0.7808     3.03
17       0.6970   0.7541       0.6479     0.7260     3.10
18       0.7971   0.8209       0.7746     0.8082     3.07
21       0.4390   0.5000       0.3913     0.6892     4.11
22       0.3913   0.3913       0.3913     0.6216     4.16
31       0.7656   0.8305       0.7101     0.7902     3.13
32       0.6917   0.7188       0.6667     0.7133     3.12
33       0.5271   0.5667       0.4928     0.5764     3.23
34       0.7597   0.8167       0.7101     0.7832     3.13
41       0.5241   0.5067       0.5429     0.5274     3.79
42       0.5333   0.5455       0.5217     0.5962     3.25
43       0.3750   0.3600       0.3913     0.4340     3.89
45       0.5594   0.5479       0.5714     0.5594     4.00
51       0.6667   0.6765       0.6571     0.6806     3.80
52       0.7059   0.7273       0.6857     0.7222     3.83
53       0.6620   0.6528       0.6714     0.6667     3.94
54       0.6815   0.7077       0.6571     0.6993     4.03
61       0.5455   0.5714       0.5217     0.6154     3.25
62       0.3922   0.3571       0.4348     0.4151     3.91
63       0.5972   0.5811       0.6143     0.6027     3.90
64       0.6232   0.6324       0.6143     0.6438     3.88
66       0.5578   0.5325       0.5857     0.5517     3.92
67       0.6176   0.6364       0.6000     0.6438     3.79
68       0.5899   0.5942       0.5857     0.6096     4.01
72       0.4430   0.4177       0.4714     0.4354     62.07
73       0.5256   0.4767       0.5857     0.4966     28.14
