
Variant-level average across 5 folds - Epoch 35
Overall Results:
Macro-F1: 0.6002
Macro-Precision: 0.6016
Macro-Recall: 0.6050
Accuracy: 0.6056

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7097   0.6548       0.7746     0.6763     3.02
2        0.7151   0.5926       0.9014     0.7583     3.00
3        0.7051   0.6471       0.7746     0.7900     3.05
4        0.5369   0.5128       0.5634     0.6849     3.11
5        0.4029   0.4118       0.3944     0.6210     3.83
6        0.5556   0.4630       0.6944     0.6429     3.11
7        0.4497   0.3878       0.5352     0.5753     3.88
8        0.1733   0.1646       0.1831     0.4389     3.91
9        0.5576   0.4894       0.6479     0.6697     3.12
10       0.5500   0.6735       0.4648     0.7557     3.84
11       0.5989   0.4828       0.7887     0.6606     3.90
12       0.2479   0.3000       0.2113     0.3810     3.89
13       0.7683   0.6774       0.8873     0.8281     3.13
14       0.4578   0.4000       0.5352     0.5928     3.88
15       0.7805   0.6882       0.9014     0.8371     3.05
16       0.5547   0.5758       0.5352     0.5822     3.03
17       0.7568   0.7273       0.7887     0.7534     3.10
18       0.6522   0.6716       0.6338     0.6712     3.07
21       0.5532   0.5417       0.5652     0.7162     4.11
22       0.2154   0.1667       0.3043     0.3108     4.16
31       0.7111   0.7273       0.6957     0.7273     3.13
32       0.8235   0.8358       0.8116     0.8322     3.12
33       0.2047   0.2241       0.1884     0.2986     3.23
34       0.5481   0.5606       0.5362     0.5734     3.13
41       0.1752   0.1791       0.1714     0.2260     3.79
42       0.5185   0.4516       0.6087     0.5000     3.25
43       0.2642   0.2333       0.3043     0.2642     3.89
45       0.5556   0.6250       0.5000     0.6084     4.00
51       0.6053   0.5610       0.6571     0.5833     3.80
52       0.7651   0.7215       0.8143     0.7569     3.83
53       0.6624   0.5977       0.7429     0.6319     3.94
54       0.7591   0.7761       0.7429     0.7692     4.03
61       0.5106   0.5000       0.5217     0.5577     3.25
62       0.4000   0.3243       0.5217     0.3208     3.91
63       0.6784   0.5743       0.8286     0.6233     3.90
64       0.5610   0.4894       0.6571     0.5068     3.88
66       0.4875   0.4333       0.5571     0.4345     3.92
67       0.5359   0.4940       0.5857     0.5137     3.79
68       0.6310   0.5043       0.8429     0.5274     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.6199   0.5248       0.7571     0.5578     28.14
