
Sample-level average across 5 folds - Epoch 9
Overall Results:
Macro-F1: 0.6880
Macro-Precision: 0.6878
Macro-Recall: 0.6881
Accuracy: 0.6986

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7463   0.7937       0.7042     0.7554     3.02
2        0.6757   0.6494       0.7042     0.7725     3.00
3        0.6528   0.6438       0.6620     0.7717     3.05
4        0.7164   0.7619       0.6761     0.8265     3.11
5        0.6081   0.5844       0.6338     0.7352     3.83
6        0.6111   0.6111       0.6111     0.7500     3.11
7        0.5694   0.5616       0.5775     0.7169     3.88
8        0.5674   0.5714       0.5634     0.7240     3.91
9        0.6950   0.7000       0.6901     0.8054     3.12
10       0.6099   0.6143       0.6056     0.7511     3.84
11       0.6707   0.5914       0.7746     0.7557     3.90
12       0.6240   0.7222       0.5493     0.6803     3.89
13       0.7000   0.7101       0.6901     0.8100     3.13
14       0.6456   0.5862       0.7183     0.7466     3.88
15       0.6486   0.6234       0.6761     0.7647     3.05
16       0.7846   0.8644       0.7183     0.8082     3.03
17       0.7023   0.7667       0.6479     0.7329     3.10
18       0.7313   0.7778       0.6901     0.7534     3.07
21       0.3077   0.3750       0.2609     0.6351     4.11
22       0.4762   0.5263       0.4348     0.7027     4.16
31       0.6866   0.7077       0.6667     0.7063     3.13
32       0.6875   0.7458       0.6377     0.7203     3.12
33       0.4348   0.5435       0.3623     0.5486     3.23
34       0.7164   0.7385       0.6957     0.7343     3.13
41       0.5750   0.5111       0.6571     0.5342     3.79
42       0.4545   0.4762       0.4348     0.5385     3.25
43       0.4815   0.4194       0.5652     0.4717     3.89
45       0.6241   0.6197       0.6286     0.6294     4.00
51       0.6573   0.6438       0.6714     0.6597     3.80
52       0.6806   0.6622       0.7000     0.6806     3.83
53       0.6917   0.7302       0.6571     0.7153     3.94
54       0.6714   0.6714       0.6714     0.6783     4.03
61       0.5455   0.5714       0.5217     0.6154     3.25
62       0.5517   0.4571       0.6957     0.5094     3.91
63       0.5972   0.5811       0.6143     0.6027     3.90
64       0.5797   0.5882       0.5714     0.6027     3.88
66       0.6463   0.5638       0.7571     0.6000     3.92
67       0.6104   0.5595       0.6714     0.5890     3.79
68       0.6429   0.6429       0.6429     0.6575     4.01
72       0.4225   0.4167       0.4286     0.4422     62.07
73       0.4889   0.5077       0.4714     0.5306     28.14
