
Variant-level average across 5 folds - Epoch 11
Overall Results:
Macro-F1: 0.6047
Macro-Precision: 0.6046
Macro-Recall: 0.6049
Accuracy: 0.6178

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7692   0.8475       0.7042     0.7842     3.02
2        0.5946   0.5714       0.6197     0.7156     3.00
3        0.6667   0.6866       0.6479     0.7900     3.05
4        0.6667   0.7885       0.5775     0.8128     3.11
5        0.5185   0.4615       0.5915     0.6438     3.83
6        0.5132   0.4875       0.5417     0.6696     3.11
7        0.2963   0.2637       0.3380     0.4795     3.88
8        0.1867   0.1772       0.1972     0.4480     3.91
9        0.5306   0.5132       0.5493     0.6878     3.12
10       0.5891   0.6552       0.5352     0.7602     3.84
11       0.6054   0.4912       0.7887     0.6697     3.90
12       0.2712   0.3404       0.2254     0.4150     3.89
13       0.6765   0.7077       0.6479     0.8009     3.13
14       0.3636   0.3373       0.3944     0.5566     3.88
15       0.7483   0.7237       0.7746     0.8326     3.05
16       0.6870   0.7500       0.6338     0.7192     3.03
17       0.7442   0.8276       0.6761     0.7740     3.10
18       0.6462   0.7119       0.5915     0.6849     3.07
21       0.4500   0.5294       0.3913     0.7027     4.11
22       0.1455   0.1250       0.1739     0.3649     4.16
31       0.7328   0.7742       0.6957     0.7552     3.13
32       0.8116   0.8116       0.8116     0.8182     3.12
33       0.2400   0.2679       0.2174     0.3403     3.23
34       0.6207   0.7660       0.5217     0.6923     3.13
41       0.2603   0.2500       0.2714     0.2603     3.79
42       0.2857   0.3158       0.2609     0.4231     3.25
43       0.2745   0.2500       0.3043     0.3019     3.89
45       0.5246   0.6154       0.4571     0.5944     4.00
51       0.5986   0.5714       0.6286     0.5903     3.80
52       0.6797   0.6265       0.7429     0.6597     3.83
53       0.5891   0.6441       0.5429     0.6319     3.94
54       0.6939   0.6623       0.7286     0.6853     4.03
61       0.5366   0.6111       0.4783     0.6346     3.25
62       0.3273   0.2812       0.3913     0.3019     3.91
63       0.5816   0.5775       0.5857     0.5959     3.90
64       0.5401   0.5522       0.5286     0.5685     3.88
66       0.5488   0.4787       0.6429     0.4897     3.92
67       0.5797   0.5882       0.5714     0.6027     3.79
68       0.5765   0.4900       0.7000     0.5068     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5077   0.5500       0.4714     0.5646     28.14
