
Variant-level average across 5 folds - Epoch 39
Overall Results:
Macro-F1: 0.6453
Macro-Precision: 0.6453
Macro-Recall: 0.6452
Accuracy: 0.6578

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8154   0.8983       0.7465     0.8273     3.02
2        0.6853   0.6806       0.6901     0.7867     3.00
3        0.7500   0.7397       0.7606     0.8356     3.05
4        0.7597   0.8448       0.6901     0.8584     3.11
5        0.5359   0.5000       0.5775     0.6758     3.83
6        0.6879   0.6353       0.7500     0.7812     3.11
7        0.4025   0.3636       0.4507     0.5662     3.88
8        0.2857   0.2899       0.2817     0.5475     3.91
9        0.6892   0.6623       0.7183     0.7919     3.12
10       0.5899   0.6029       0.5775     0.7421     3.84
11       0.6550   0.5600       0.7887     0.7330     3.90
12       0.3604   0.5000       0.2817     0.5170     3.89
13       0.7015   0.7460       0.6620     0.8190     3.13
14       0.4815   0.4286       0.5493     0.6199     3.88
15       0.7815   0.7375       0.8310     0.8507     3.05
16       0.7704   0.8125       0.7324     0.7877     3.03
17       0.7903   0.9245       0.6901     0.8219     3.10
18       0.7914   0.8088       0.7746     0.8014     3.07
21       0.5116   0.5500       0.4783     0.7162     4.11
22       0.2692   0.2414       0.3043     0.4865     4.16
31       0.7879   0.8254       0.7536     0.8042     3.13
32       0.8000   0.7887       0.8116     0.8042     3.12
33       0.3030   0.3175       0.2899     0.3611     3.23
34       0.7752   0.8333       0.7246     0.7972     3.13
41       0.2897   0.2800       0.3000     0.2945     3.79
42       0.2500   0.2941       0.2174     0.4231     3.25
43       0.4898   0.4615       0.5217     0.5283     3.89
45       0.4957   0.6170       0.4143     0.5874     4.00
51       0.6400   0.6000       0.6857     0.6250     3.80
52       0.7324   0.7222       0.7429     0.7361     3.83
53       0.5333   0.5538       0.5143     0.5625     3.94
54       0.7121   0.7581       0.6714     0.7343     4.03
61       0.3810   0.4211       0.3478     0.5000     3.25
62       0.3478   0.3478       0.3478     0.4340     3.91
63       0.5532   0.5493       0.5571     0.5685     3.90
64       0.6515   0.6935       0.6143     0.6849     3.88
66       0.4636   0.4321       0.5000     0.4414     3.92
67       0.4521   0.4342       0.4714     0.4521     3.79
68       0.5298   0.4938       0.5714     0.5137     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4511   0.4762       0.4286     0.5034     28.14
