
Sample-level average across 5 folds - Epoch 31
Overall Results:
Macro-F1: 0.7000
Macro-Precision: 0.6988
Macro-Recall: 0.7040
Accuracy: 0.7061

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8116   0.8358       0.7887     0.8129     3.02
2        0.6709   0.6092       0.7465     0.7536     3.00
3        0.7044   0.6364       0.7887     0.7854     3.05
4        0.7770   0.7941       0.7606     0.8584     3.11
5        0.6452   0.5952       0.7042     0.7489     3.83
6        0.6792   0.6207       0.7500     0.7723     3.11
7        0.5513   0.5059       0.6056     0.6804     3.88
8        0.6301   0.6133       0.6479     0.7557     3.91
9        0.6667   0.5934       0.7606     0.7557     3.12
10       0.5921   0.5556       0.6338     0.7195     3.84
11       0.6145   0.5368       0.7183     0.7104     3.90
12       0.6818   0.7377       0.6338     0.7143     3.89
13       0.7467   0.7089       0.7887     0.8281     3.13
14       0.6792   0.6136       0.7606     0.7692     3.88
15       0.7160   0.6374       0.8169     0.7919     3.05
16       0.8451   0.8451       0.8451     0.8493     3.03
17       0.7518   0.7571       0.7465     0.7603     3.10
18       0.7536   0.7761       0.7324     0.7671     3.07
21       0.3590   0.4375       0.3043     0.6622     4.11
22       0.4783   0.4783       0.4783     0.6757     4.16
31       0.7429   0.7324       0.7536     0.7483     3.13
32       0.7143   0.7042       0.7246     0.7203     3.12
33       0.5612   0.5571       0.5652     0.5764     3.23
34       0.7746   0.7534       0.7971     0.7762     3.13
41       0.5093   0.4505       0.5857     0.4589     3.79
42       0.5778   0.5909       0.5652     0.6346     3.25
43       0.5000   0.4800       0.5217     0.5472     3.89
45       0.5109   0.5224       0.5000     0.5315     4.00
51       0.7211   0.6883       0.7571     0.7153     3.80
52       0.7714   0.7714       0.7714     0.7778     3.83
53       0.6928   0.6386       0.7571     0.6736     3.94
54       0.6939   0.6623       0.7286     0.6853     4.03
61       0.5778   0.5909       0.5652     0.6346     3.25
62       0.5000   0.4242       0.6087     0.4717     3.91
63       0.6400   0.6000       0.6857     0.6301     3.90
64       0.6846   0.6456       0.7286     0.6781     3.88
66       0.6626   0.5806       0.7714     0.6207     3.92
67       0.6207   0.6000       0.6429     0.6233     3.79
68       0.5874   0.5753       0.6000     0.5959     4.01
72       0.4636   0.4321       0.5000     0.4490     62.07
73       0.4762   0.4545       0.5000     0.4762     28.14
