
Variant-level average across 5 folds - Epoch 41
Overall Results:
Macro-F1: 0.6283
Macro-Precision: 0.6277
Macro-Recall: 0.6303
Accuracy: 0.6372

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8000   0.7838       0.8169     0.7914     3.02
2        0.7183   0.7183       0.7183     0.8104     3.00
3        0.7578   0.6778       0.8592     0.8219     3.05
4        0.6364   0.6885       0.5915     0.7808     3.11
5        0.4805   0.4458       0.5211     0.6347     3.83
6        0.7436   0.6905       0.8056     0.8214     3.11
7        0.4545   0.3810       0.5634     0.5616     3.88
8        0.2685   0.2564       0.2817     0.5068     3.91
9        0.6202   0.6897       0.5634     0.7783     3.12
10       0.6269   0.6667       0.5915     0.7738     3.84
11       0.6310   0.5086       0.8310     0.6878     3.90
12       0.4274   0.5435       0.3521     0.5442     3.89
13       0.7347   0.7105       0.7606     0.8235     3.13
14       0.5525   0.4545       0.7042     0.6335     3.88
15       0.7117   0.6304       0.8169     0.7873     3.05
16       0.6984   0.8000       0.6197     0.7397     3.03
17       0.7737   0.8030       0.7465     0.7877     3.10
18       0.7368   0.7903       0.6901     0.7603     3.07
21       0.5455   0.5714       0.5217     0.7297     4.11
22       0.0784   0.0714       0.0870     0.3649     4.16
31       0.7838   0.7342       0.8406     0.7762     3.13
32       0.8175   0.8235       0.8116     0.8252     3.12
33       0.2714   0.2676       0.2754     0.2917     3.23
34       0.6560   0.7321       0.5942     0.6993     3.13
41       0.2411   0.2394       0.2429     0.2671     3.79
42       0.2000   0.1852       0.2174     0.2308     3.25
43       0.3704   0.3226       0.4348     0.3585     3.89
45       0.4464   0.5952       0.3571     0.5664     4.00
51       0.5548   0.5059       0.6143     0.5208     3.80
52       0.7246   0.7353       0.7143     0.7361     3.83
53       0.5548   0.5059       0.6143     0.5208     3.94
54       0.7538   0.8167       0.7000     0.7762     4.03
61       0.4286   0.4737       0.3913     0.5385     3.25
62       0.2400   0.2222       0.2609     0.2830     3.91
63       0.5987   0.5402       0.6714     0.5685     3.90
64       0.6757   0.6410       0.7143     0.6712     3.88
66       0.5500   0.4889       0.6286     0.5034     3.92
67       0.4557   0.4091       0.5143     0.4110     3.79
68       0.6298   0.5135       0.8143     0.5411     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4167   0.5000       0.3571     0.5238     28.14
