
Variant-level average across 5 folds - Epoch 16
Overall Results:
Macro-F1: 0.6056
Macro-Precision: 0.6052
Macro-Recall: 0.6077
Accuracy: 0.6144

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7626   0.7794       0.7465     0.7626     3.02
2        0.7044   0.6364       0.7887     0.7773     3.00
3        0.6743   0.5673       0.8310     0.7397     3.05
4        0.6923   0.7627       0.6338     0.8174     3.11
5        0.3597   0.3676       0.3521     0.5936     3.83
6        0.7470   0.6596       0.8611     0.8125     3.11
7        0.5172   0.4369       0.6338     0.6164     3.88
8        0.0946   0.0909       0.0986     0.3937     3.91
9        0.5109   0.5303       0.4930     0.6968     3.12
10       0.4909   0.6923       0.3803     0.7466     3.84
11       0.6386   0.5579       0.7465     0.7285     3.90
12       0.5113   0.5484       0.4789     0.5578     3.89
13       0.6587   0.5729       0.7746     0.7421     3.13
14       0.5629   0.4896       0.6620     0.6697     3.88
15       0.6554   0.5472       0.8169     0.7240     3.05
16       0.6179   0.7308       0.5352     0.6781     3.03
17       0.7761   0.8254       0.7324     0.7945     3.10
18       0.6562   0.7368       0.5915     0.6986     3.07
21       0.4865   0.6429       0.3913     0.7432     4.11
22       0.2090   0.1591       0.3043     0.2838     4.16
31       0.7843   0.7143       0.8696     0.7692     3.13
32       0.7874   0.8621       0.7246     0.8112     3.12
33       0.2131   0.2453       0.1884     0.3333     3.23
34       0.6167   0.7255       0.5362     0.6783     3.13
41       0.2411   0.2394       0.2429     0.2671     3.79
42       0.3214   0.2727       0.3913     0.2692     3.25
43       0.2593   0.2258       0.3043     0.2453     3.89
45       0.4655   0.5870       0.3857     0.5664     4.00
51       0.5181   0.4479       0.6143     0.4444     3.80
52       0.6901   0.6806       0.7000     0.6944     3.83
53       0.5096   0.4598       0.5714     0.4653     3.94
54       0.7353   0.7576       0.7143     0.7483     4.03
61       0.5238   0.5789       0.4783     0.6154     3.25
62       0.3929   0.3333       0.4783     0.3585     3.91
63       0.5814   0.4902       0.7143     0.5068     3.90
64       0.7059   0.6506       0.7714     0.6918     3.88
66       0.4762   0.4545       0.5000     0.4690     3.92
67       0.3673   0.3506       0.3857     0.3630     3.79
68       0.6237   0.5000       0.8286     0.5205     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4844   0.5345       0.4429     0.5510     28.14
